Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2002/2003,2003-04-21 00:00:00,E1,England,Championship,R Beeby,Wimbledon,Preston,2,0,H,0,0,D,,,,2.2,3.25,2.8,2.25,3.2,2.75,,,
2002/2003,2003-04-21 00:00:00,E1,England,Championship,M Messias,Watford,Derby,2,0,H,1,0,H,,,,2.1,3.25,3.0,2.0,3.4,3.0,,,
2002/2003,2003-04-21 00:00:00,E1,England,Championship,P Prosser,Millwall,Crystal Palace,3,2,H,2,1,H,,,,2.1,3.2,3.0,2.2,3.2,2.8,,,
2002/2003,2003-04-21 00:00:00,E1,England,Championship,C Wilkes,Norwich,Wolves,0,3,A,0,0,D,,,,2.5,3.2,2.5,2.375,3.2,2.6,,,
2002/2003,2003-04-21 00:00:00,E0,England,Premier League,S Bennett,Birmingham,Southampton,3,2,H,0,1,A,,,,2.1,3.25,3.0,1.909,3.25,3.4,,,
2002/2003,2003-04-21 00:00:00,E0,England,Premier League,M Dean,Blackburn,Bolton,0,0,D,0,0,D,,,,1.8,3.4,3.6,1.6669999999999998,3.4,4.333,,,
2002/2003,2003-04-21 00:00:00,E1,England,Championship,G Cain,Portsmouth,Reading,3,0,H,2,0,H,,,,1.615,3.5,4.5,1.7269999999999999,3.5,3.75,,,
2002/2003,2003-04-21 00:00:00,E0,England,Premier League,M Riley,Chelsea,Everton,4,1,H,1,0,H,,,,1.7269999999999999,3.2,4.333,1.6669999999999998,3.25,4.5,,,
2002/2003,2003-04-21 00:00:00,E0,England,Premier League,S Dunn,Liverpool,Charlton,2,1,H,0,0,D,,,,1.4,3.75,7.0,1.3330000000000002,4.0,8.0,,,
2002/2003,2003-04-21 00:00:00,E1,England,Championship,A Bates,Nott'm Forest,Burnley,2,0,H,0,0,D,,,,1.444,3.75,6.0,1.4,4.0,6.5,,,
2002/2003,2003-04-21 00:00:00,E1,England,Championship,A D'Urso,Sheffield United,Leicester,2,1,H,1,1,D,,,,2.375,3.2,2.625,2.375,3.2,2.6,,,
2002/2003,2003-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Vallecano,5,0,H,1,0,H,,,,1.364,3.75,8.0,1.364,3.75,8.0,,,
2002/2003,2003-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Recreativo,1,0,H,0,0,D,,,,1.909,3.2,3.5,2.0,3.0,3.4,,,
2002/2003,2003-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Celta,0,2,A,0,1,A,,,,2.625,3.1,2.375,2.625,2.875,2.5,,,
2002/2003,2003-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Sevilla,3,1,H,2,0,H,,,,1.5,3.4,6.0,1.444,3.6,6.5,,,
2002/2003,2003-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Ath Bilbao,3,3,D,0,3,A,,,,1.909,3.2,3.5,1.909,3.2,3.5,,,
2002/2003,2003-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Ath Madrid,2,2,D,0,1,A,,,,1.909,3.2,3.5,1.909,3.2,3.5,,,
2002/2003,2003-04-20 00:00:00,D1,Germany,Bundesliga 1,,Bochum,Stuttgart,3,1,H,1,1,D,,,,2.75,3.25,2.2,2.75,3.25,2.2,,,
2002/2003,2003-04-20 00:00:00,D1,Germany,Bundesliga 1,,Leverkusen,Schalke 04,1,3,A,1,1,D,,,,2.25,3.2,2.75,2.375,3.2,2.625,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Hannover,Kaiserslautern,2,1,H,0,1,A,,,,2.375,3.25,2.5,2.5,2.875,2.625,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,N Barry,Charlton,Birmingham,0,2,A,0,1,A,,,,2.1,3.25,3.0,2.1,3.2,3.0,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,U Rennie,Bolton,West Ham,1,0,H,1,0,H,,,,2.2,3.25,2.8,2.1,3.2,3.0,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,G Poll,Sunderland,West Brom,1,2,A,0,2,A,,,,2.1,3.25,3.0,2.1,3.2,3.0,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,M Halsey,Southampton,Leeds,3,2,H,2,0,H,,,,2.2,3.25,2.8,2.1,3.2,3.0,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,D Elleray,Middlesbrough,Arsenal,0,2,A,0,0,D,,,,3.75,3.25,1.8330000000000002,3.5,3.2,1.909,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,A D'Urso,Man United,Blackburn,3,1,H,2,1,H,,,,1.3,4.5,8.0,1.364,3.75,8.0,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Dortmund,Bayern Munich,1,0,H,0,0,D,,,,2.4,3.25,2.5,2.5,3.2,2.5,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,P Durkin,Everton,Liverpool,1,2,A,0,1,A,,,,2.5,3.2,2.5,2.375,3.0,2.75,,,
2002/2003,2003-04-19 00:00:00,SC0,Scotland,Premier League,J Rowbotham,Hearts,Celtic,2,1,H,0,0,D,,,,7.5,4.0,1.364,7.0,3.75,1.4,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Hansa Rostock,Hertha,0,1,A,0,0,D,,,,2.5,3.1,2.5,2.5,3.25,2.4,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Munich 1860,Hamburg,1,1,D,1,0,H,,,,2.25,3.2,2.75,2.25,3.2,2.75,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Nurnberg,Bielefeld,0,0,D,0,0,D,,,,2.2,3.25,2.75,2.1,3.2,3.0,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Werder Bremen,Wolfsburg,0,1,A,0,0,D,,,,1.7269999999999999,3.1,4.5,1.6669999999999998,3.25,4.5,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,R Styles,Aston Villa,Chelsea,2,1,H,1,0,H,,,,2.8,3.25,2.2,3.4,3.25,1.909,,,
2002/2003,2003-04-19 00:00:00,E0,England,Premier League,D Gallagher,Fulham,Newcastle,2,1,H,0,1,A,,,,3.0,3.25,2.1,3.0,3.2,2.1,,,
2002/2003,2003-04-19 00:00:00,I1,Italy,Serie A,,Lazio,Piacenza,2,1,H,0,1,A,,,,1.286,4.5,8.0,1.3,4.0,9.0,,,
2002/2003,2003-04-19 00:00:00,D1,Germany,Bundesliga 1,,Cottbus,M'gladbach,1,1,D,1,0,H,,,,2.375,3.25,2.5,2.4,3.25,2.5,,,
2002/2003,2003-04-19 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Barcelona,1,1,D,1,1,D,,,,1.6669999999999998,3.3,4.5,1.6669999999999998,3.25,4.5,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,M Messias,Wolves,Millwall,3,0,H,1,0,H,,,,1.571,3.6,5.0,1.5,3.4,6.0,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,K Hill,Walsall,Norwich,0,0,D,0,0,D,,,,2.5,3.4,2.375,2.4,3.25,2.5,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,P Dowd,Sheffield Weds,Grimsby,0,0,D,0,0,D,,,,1.8,3.4,3.75,1.7269999999999999,3.5,3.75,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,P Prosser,Preston,Sheffield United,2,0,H,0,0,D,,,,2.7,3.2,2.3,2.4,3.25,2.5,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,M Ryan,Leicester,Brighton,2,0,H,2,0,H,,,,1.444,3.75,6.5,1.444,3.6,6.5,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,P Joslin,Derby,Coventry,1,0,H,0,0,D,,,,1.909,3.25,3.5,1.909,3.2,3.5,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,C Webster,Crystal Palace,Rotherham,0,0,D,0,0,D,,,,1.8330000000000002,3.25,3.75,1.909,3.2,3.5,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,S Baines,Burnley,Gillingham,2,0,H,1,0,H,,,,2.2,3.25,2.8,2.0,3.4,3.0,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,G Laws,Bradford,Watford,2,1,H,2,1,H,,,,2.2,3.25,2.8,2.2,3.25,2.75,,,
2002/2003,2003-04-19 00:00:00,E1,England,Championship,R Pearson,Stoke,Wimbledon,2,1,H,2,0,H,,,,2.0,3.25,3.25,1.8,3.25,3.75,,,
2002/2003,2003-04-19 00:00:00,I1,Italy,Serie A,,Chievo,Reggina,2,1,H,1,1,D,,,,1.6669999999999998,3.1,5.0,1.6669999999999998,3.25,4.5,,,
2002/2003,2003-04-19 00:00:00,I1,Italy,Serie A,,Juventus,Roma,2,1,H,2,1,H,,,,1.7269999999999999,3.1,4.5,1.7269999999999999,3.2,4.333,,,
2002/2003,2003-04-19 00:00:00,I1,Italy,Serie A,,Milan,Empoli,0,1,A,0,1,A,,,,1.25,4.5,10.0,1.25,4.5,10.0,,,
2002/2003,2003-04-19 00:00:00,I1,Italy,Serie A,,Parma,Torino,1,0,H,0,0,D,,,,1.222,5.0,9.0,1.25,4.5,10.0,,,
2002/2003,2003-04-19 00:00:00,I1,Italy,Serie A,,Udinese,Como,3,2,H,1,0,H,,,,1.3330000000000002,4.333,7.0,1.364,3.75,8.0,,,
2002/2003,2003-04-19 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Mallorca,1,1,D,1,1,D,,,,2.1,3.2,3.0,2.0,3.2,3.2,,,
2002/2003,2003-04-18 00:00:00,E1,England,Championship,E Wolstenholme,Ipswich,Portsmouth,3,0,H,3,0,H,,,,2.375,3.2,2.625,2.4,3.25,2.5,,,
2002/2003,2003-04-18 00:00:00,E1,England,Championship,C Penton,Reading,Nott'm Forest,1,0,H,0,0,D,,,,2.2,3.25,2.8,2.2,3.25,2.75,,,
2002/2003,2003-04-18 00:00:00,E0,England,Premier League,M Riley,Tottenham,Man City,0,2,A,0,2,A,,,,1.8,3.25,4.0,1.7269999999999999,3.4,4.0,,,
2002/2003,2003-04-16 00:00:00,E1,England,Championship,R Pearson,Derby,Millwall,1,2,A,1,1,D,,,,2.1,3.4,2.87,2.1,3.4,2.8,,,
2002/2003,2003-04-16 00:00:00,E0,England,Premier League,M Halsey,Arsenal,Man United,2,2,D,0,1,A,,,,2.25,3.25,2.75,2.25,3.2,2.75,,,
2002/2003,2003-04-15 00:00:00,E1,England,Championship,B Curson,Portsmouth,Burnley,1,0,H,0,0,D,,,,1.36,4.0,7.5,1.36,3.75,8.0,,,
2002/2003,2003-04-15 00:00:00,E1,England,Championship,P Taylor,Reading,Preston,5,1,H,2,0,H,,,,1.57,3.6,5.0,1.73,3.4,4.0,,,
2002/2003,2003-04-15 00:00:00,E1,England,Championship,L Cable,Walsall,Coventry,0,0,D,0,0,D,,,,2.1,3.4,2.87,2.0,3.4,3.0,,,
2002/2003,2003-04-15 00:00:00,E1,England,Championship,M Jones,Sheffield United,Nott'm Forest,1,0,H,0,0,D,,,,2.1,3.25,3.0,2.1,3.2,3.0,,,
2002/2003,2003-04-13 00:00:00,SC0,Scotland,Premier League,D McDonald,Dundee United,Rangers,1,4,A,0,3,A,,,,10.0,5.0,1.222,12.0,5.5,1.167,,,
2002/2003,2003-04-13 00:00:00,SC0,Scotland,Premier League,A Freeland,Celtic,Kilmarnock,2,0,H,1,0,H,,,,1.143,6.5,12.0,1.167,5.5,12.0,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Vallecano,Ath Bilbao,1,1,D,0,0,D,,,,2.375,3.1,2.625,2.25,3.2,2.75,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Real Madrid,4,2,H,4,1,H,,,,2.625,3.1,2.375,2.75,3.2,2.25,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Santander,3,3,D,1,3,A,,,,1.8,3.1,4.0,1.8,3.2,4.0,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Osasuna,1,0,H,1,0,H,,,,1.444,3.6,6.5,1.444,3.6,6.5,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Espanol,3,3,D,0,1,A,,,,1.7269999999999999,3.2,4.333,1.6669999999999998,3.25,4.5,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Betis,1,0,H,1,0,H,,,,1.8330000000000002,3.2,3.75,1.8,3.2,4.0,,,
2002/2003,2003-04-13 00:00:00,I1,Italy,Serie A,,Empoli,Chievo,2,1,H,1,1,D,,,,2.375,3.1,2.625,2.375,3.0,2.75,,,
2002/2003,2003-04-13 00:00:00,D1,Germany,Bundesliga 1,,Schalke 04,Cottbus,3,0,H,1,0,H,,,,1.5330000000000001,3.4,5.5,1.444,3.75,6.0,,,
2002/2003,2003-04-13 00:00:00,D1,Germany,Bundesliga 1,,Wolfsburg,Hannover,1,0,H,0,0,D,,,,1.909,3.25,3.4,1.909,3.2,3.5,,,
2002/2003,2003-04-13 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Valladolid,1,0,H,0,0,D,,,,1.8,3.1,4.0,1.7269999999999999,3.2,4.333,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,Stuttgart,Leverkusen,3,0,H,2,0,H,,,,1.8,3.25,3.75,1.8,3.25,3.75,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,A Wiley,Liverpool,Fulham,2,0,H,1,0,H,,,,1.444,3.5,7.5,1.444,3.6,6.5,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,R Styles,Leeds,Tottenham,2,2,D,1,2,A,,,,1.909,3.25,3.5,1.7269999999999999,3.4,4.0,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,G Barber,Chelsea,Bolton,1,0,H,0,0,D,,,,1.5,3.5,6.0,1.444,3.6,6.5,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,J Winter,Blackburn,Charlton,1,0,H,1,0,H,,,,1.7269999999999999,3.25,4.333,1.7269999999999999,3.4,4.0,,,
2002/2003,2003-04-12 00:00:00,E1,England,Championship,M Halsey,Rotherham,Leicester,1,1,D,0,0,D,,,,3.75,3.25,1.8330000000000002,3.5,3.2,1.909,,,
2002/2003,2003-04-12 00:00:00,E1,England,Championship,D Elleray,Wimbledon,Derby,0,2,A,0,1,A,,,,1.909,3.25,3.5,1.8,3.4,3.6,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,M'gladbach,Nurnberg,2,0,H,1,0,H,,,,1.909,3.2,3.5,1.909,3.2,3.5,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,S Bennett,West Brom,Everton,1,2,A,1,2,A,,,,3.5,3.25,1.909,3.75,3.2,1.8330000000000002,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,Kaiserslautern,Hansa Rostock,1,0,H,0,0,D,,,,1.6669999999999998,3.25,4.5,1.615,3.25,5.0,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,Hertha,Bochum,1,0,H,0,0,D,,,,1.5330000000000001,3.4,5.5,1.5,3.4,6.0,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,Hamburg,Dortmund,1,1,D,0,0,D,,,,2.25,3.2,2.75,2.25,3.2,2.75,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,Bielefeld,Munich 1860,2,1,H,2,1,H,,,,2.2,3.25,2.75,2.2,3.2,2.8,,,
2002/2003,2003-04-12 00:00:00,D1,Germany,Bundesliga 1,,Bayern Munich,Werder Bremen,0,1,A,0,1,A,,,,1.4,3.75,7.0,1.4,3.75,7.0,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,P Dowd,Birmingham,Sunderland,2,0,H,1,0,H,,,,1.6669999999999998,3.4,4.5,1.5330000000000001,3.5,5.5,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,S Dunn,Newcastle,Man United,2,6,A,1,4,A,,,,2.625,3.2,2.375,2.5,3.25,2.4,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,A D'Urso,Man City,Middlesbrough,0,0,D,0,0,D,,,,2.2,3.25,2.8,2.2,3.25,2.75,,,
2002/2003,2003-04-12 00:00:00,E0,England,Premier League,M Dean,West Ham,Aston Villa,2,2,D,1,1,D,,,,2.0,3.25,3.25,1.8,3.25,3.75,,,
2002/2003,2003-04-12 00:00:00,SC0,Scotland,Premier League,J Rowbotham,Hibernian,Livingston,2,2,D,1,0,H,,,,1.7269999999999999,3.5,4.0,1.8330000000000002,3.2,3.75,,,
2002/2003,2003-04-12 00:00:00,SC0,Scotland,Premier League,J Underhill,Motherwell,Dundee,1,2,A,0,2,A,,,,2.625,3.4,2.25,2.5,3.25,2.4,,,
2002/2003,2003-04-12 00:00:00,SC0,Scotland,Premier League,M McCurry,Partick,Hearts,1,1,D,0,0,D,,,,2.75,3.25,2.25,2.75,3.2,2.25,,,
2002/2003,2003-04-07 00:00:00,E0,England,Premier League,G Poll,Fulham,Blackburn,0,4,A,0,2,A,,,,2.25,3.25,2.75,2.375,3.2,2.6,,,
2002/2003,2003-04-06 00:00:00,D2,Germany,Bundesliga 2,,Ahlen,Ein Frankfurt,1,1,D,0,0,D,,,,2.625,3.2,2.3,,,,,,
2002/2003,2003-04-06 00:00:00,E0,England,Premier League,N Barry,Everton,Newcastle,2,1,H,1,1,D,,,,2.5,3.2,2.5,2.75,3.2,2.25,,,
2002/2003,2003-04-06 00:00:00,D2,Germany,Bundesliga 2,,Ein Trier,St Pauli,1,2,A,1,1,D,,,,1.615,3.3,5.0,,,,,,
2002/2003,2003-04-06 00:00:00,I1,Italy,Serie A,,Inter,Roma,3,3,D,0,0,D,,,,1.8,3.1,4.0,1.8,3.2,4.0,,,
2002/2003,2003-04-06 00:00:00,I1,Italy,Serie A,,Lazio,Como,3,0,H,2,0,H,,,,1.364,4.0,7.0,1.3,4.0,9.0,,,
2002/2003,2003-04-06 00:00:00,D1,Germany,Bundesliga 1,,Hansa Rostock,Wolfsburg,1,0,H,1,0,H,,,,2.2,3.2,2.8,2.1,3.2,3.0,,,
2002/2003,2003-04-06 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Mallorca,0,0,D,0,0,D,,,,2.25,3.2,2.75,2.2,3.2,2.8,,,
2002/2003,2003-04-06 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Ath Madrid,1,0,H,0,0,D,,,,2.25,3.2,2.75,2.2,3.2,2.8,,,
2002/2003,2003-04-06 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Sociedad,2,1,H,1,1,D,,,,1.909,3.2,3.5,1.8,3.2,4.0,,,
2002/2003,2003-04-06 00:00:00,D1,Germany,Bundesliga 1,,Munich 1860,M'gladbach,2,0,H,0,0,D,,,,1.8,3.1,4.0,1.8,3.25,3.75,,,
2002/2003,2003-04-06 00:00:00,SP1,Spain,La Liga Primera Division,,Valladolid,Recreativo,0,1,A,0,1,A,,,,1.8,3.1,4.0,1.8,3.2,4.0,,,
2002/2003,2003-04-06 00:00:00,F1,France,Le Championnat,,Monaco,Nice,0,1,A,0,0,D,,,,1.571,3.5,5.0,1.61,3.25,5.0,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Dortmund,Werder Bremen,1,2,A,1,0,H,,,,1.5330000000000001,3.4,5.5,1.5,3.4,6.0,,,
2002/2003,2003-04-05 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Valencia,2,0,H,1,0,H,,,,2.5,3.1,2.5,2.625,2.875,2.5,,,
2002/2003,2003-04-05 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Vallecano,3,1,H,0,1,A,,,,1.2,5.0,11.0,1.2,5.0,11.0,,,
2002/2003,2003-04-05 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Barcelona,2,0,H,0,0,D,,,,2.625,3.1,2.375,3.0,3.2,2.1,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Cottbus,Stuttgart,2,3,A,1,1,D,,,,2.75,3.2,2.25,2.8,3.2,2.2,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Leverkusen,Hertha,4,1,H,3,0,H,,,,2.3,3.2,2.625,2.375,3.2,2.6,,,
2002/2003,2003-04-05 00:00:00,I1,Italy,Serie A,,Parma,Milan,1,0,H,0,0,D,,,,2.5,3.1,2.5,2.625,2.875,2.5,,,
2002/2003,2003-04-05 00:00:00,I1,Italy,Serie A,,Juventus,Torino,2,0,H,1,0,H,,,,1.3,4.333,8.0,1.4,3.75,7.0,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Hannover,Bayern Munich,2,2,D,2,0,H,,,,4.5,3.3,1.6669999999999998,4.5,3.25,1.6669999999999998,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,U Rennie,Aston Villa,Arsenal,1,1,D,0,0,D,,,,4.5,3.4,1.6669999999999998,5.0,3.25,1.615,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Bochum,Kaiserslautern,1,1,D,0,0,D,,,,2.4,3.25,2.5,2.5,3.25,2.4,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Hamburg,Bielefeld,1,0,H,1,0,H,,,,1.571,3.5,5.0,1.5330000000000001,3.4,5.5,,,
2002/2003,2003-04-05 00:00:00,F1,France,Le Championnat,,Nantes,Lille,1,0,H,0,0,D,,,,1.615,3.25,5.0,1.61,3.25,5.0,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,D Crick,Leicester,Grimsby,2,0,H,0,0,D,,,,1.4,3.75,7.5,1.4,3.75,7.0,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,C Wilkes,Bolton,Man City,2,0,H,1,0,H,,,,2.2,3.25,2.8,2.1,3.2,3.0,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,E Wolstenholme,Charlton,Leeds,1,6,A,1,3,A,,,,1.909,3.25,3.5,1.909,3.25,3.4,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,M Riley,Man United,Liverpool,4,0,H,1,0,H,,,,1.7269999999999999,3.25,4.333,1.7269999999999999,3.2,4.333,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,M Halsey,Middlesbrough,West Brom,3,0,H,1,0,H,,,,1.5330000000000001,3.5,5.5,1.444,3.6,6.5,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,M Messias,Southampton,West Ham,1,1,D,1,0,H,,,,2.0,3.25,3.25,2.0,3.2,3.2,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,D Gallagher,Sunderland,Chelsea,1,2,A,1,0,H,,,,5.0,3.4,1.615,5.0,3.5,1.571,,,
2002/2003,2003-04-05 00:00:00,E0,England,Premier League,D Elleray,Tottenham,Birmingham,2,1,H,1,0,H,,,,1.7269999999999999,3.25,4.333,1.7269999999999999,3.2,4.333,,,
2002/2003,2003-04-05 00:00:00,D1,Germany,Bundesliga 1,,Nurnberg,Schalke 04,0,0,D,0,0,D,,,,2.5,3.25,2.4,2.5,3.25,2.4,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,A Kaye,Stoke,Gillingham,0,0,D,0,0,D,,,,2.2,3.25,2.8,2.1,3.2,3.0,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,M Cooper,Sheffield Weds,Wimbledon,4,2,H,1,0,H,,,,2.375,3.2,2.625,2.25,3.4,2.625,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,M Jones,Preston,Coventry,2,2,D,1,0,H,,,,1.8,3.25,4.0,1.571,3.5,5.0,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,H Webb,Ipswich,Nott'm Forest,3,4,A,2,3,A,,,,2.0,3.25,3.25,2.0,3.2,3.2,,,
2002/2003,2003-04-05 00:00:00,F1,France,Le Championnat,,Marseille,Guingamp,0,2,A,0,2,A,,,,1.5,3.4,6.0,1.44,3.6,6.5,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,J Ross,Derby,Norwich,2,1,H,1,1,D,,,,2.625,3.2,2.375,2.6,3.2,2.375,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,S Dunn,Crystal Palace,Sheffield United,2,2,D,2,1,H,,,,2.625,3.2,2.375,2.75,3.2,2.25,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,P Dowd,Burnley,Watford,4,7,A,4,5,A,,,,1.909,3.25,3.5,1.8330000000000002,3.2,3.75,,,
2002/2003,2003-04-05 00:00:00,E1,England,Championship,J P Robinson,Bradford,Millwall,0,1,A,0,0,D,,,,2.1,3.25,3.0,2.1,3.2,3.0,,,
2002/2003,2003-04-05 00:00:00,F1,France,Le Championnat,,Auxerre,Ajaccio,1,0,H,0,0,D,,,,1.6669999999999998,3.25,4.5,1.66,3.25,4.5,,,
2002/2003,2003-04-05 00:00:00,F1,France,Le Championnat,,Bastia,Troyes,1,1,D,1,0,H,,,,1.615,3.25,5.0,1.66,3.25,4.5,,,
2002/2003,2003-04-05 00:00:00,F1,France,Le Championnat,,Lens,Strasbourg,1,1,D,0,0,D,,,,1.7269999999999999,3.1,4.5,1.8,3.2,4.0,,,
2002/2003,2003-04-05 00:00:00,F1,France,Le Championnat,,Lyon,Le Havre,2,1,H,1,1,D,,,,1.364,3.75,8.0,1.4,3.75,7.0,,,
2002/2003,2003-04-04 00:00:00,D2,Germany,Bundesliga 2,,Braunschweig,Duisburg,0,1,A,0,0,D,,,,2.375,3.1,2.625,,,,,,
2002/2003,2003-04-04 00:00:00,D2,Germany,Bundesliga 2,,Mainz,Burghausen,2,0,H,1,0,H,,,,1.615,3.25,5.0,,,,,,
2002/2003,2003-04-04 00:00:00,D2,Germany,Bundesliga 2,,Mannheim,FC Koln,1,2,A,0,0,D,,,,3.75,3.2,1.8330000000000002,,,,,,
2002/2003,2003-04-04 00:00:00,E1,England,Championship,M Cowburn,Reading,Brighton,1,2,A,0,1,A,,,,1.615,3.4,5.0,1.571,3.5,5.0,,,
2002/2003,2003-03-30 00:00:00,I2,Italy,Serie B,,Ancona,Salernitana,3,1,H,2,0,H,,,,1.4,3.6,7.5,1.36,3.75,7.5,,,
2002/2003,2003-03-29 00:00:00,E1,England,Championship,D Crick,Gillingham,Ipswich,1,3,A,1,1,D,,,,2.5,3.2,2.5,2.5,3.25,2.4,,,
2002/2003,2003-03-29 00:00:00,E1,England,Championship,N Barry,Sheffield Weds,Watford,2,2,D,0,1,A,,,,2.1,3.4,2.87,2.2,3.25,2.75,,,
2002/2003,2003-03-29 00:00:00,E1,England,Championship,P Joslin,Norwich,Bradford,3,2,H,0,1,A,,,,1.61,3.6,4.5,1.73,3.4,4.0,,,
2002/2003,2003-03-26 00:00:00,D2,Germany,Bundesliga 2,,Union Berlin,Reutlingen,0,0,D,0,0,D,,,,2.1,3.1,3.1,,,,,,
2002/2003,2003-03-25 00:00:00,E1,England,Championship,P Durkin,Brighton,Crystal Palace,0,0,D,0,0,D,,,,2.1,3.25,3.0,2.1,3.2,3.0,,,
