Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2006/2007,2006-09-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Alaves,0,1,A,0,0,D,,,,3.1,3.0,2.37,2.75,3.0,2.4,2.85,2.75,2.45
2006/2007,2006-09-10 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Sevilla,1,3,A,0,1,A,,,,3.1,3.1,2.3,2.87,3.0,2.25,2.95,3.25,2.2
2006/2007,2006-09-10 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Celta,1,2,A,0,0,D,,,,2.6,3.2,2.62,2.5,3.2,2.5,2.7,3.2,2.4
2006/2007,2006-09-10 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Recreativo,0,1,A,0,0,D,,,,1.5,3.75,7.0,1.44,3.6,6.5,1.45,3.75,6.75
2006/2007,2006-09-10 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Real Madrid,1,4,A,1,2,A,,,,7.0,3.75,1.5,6.0,3.75,1.44,7.5,4.35,1.35
2006/2007,2006-09-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Xerez,0,2,A,0,2,A,,,,2.62,2.75,2.62,2.75,3.0,2.37,2.75,2.75,2.6
2006/2007,2006-09-09 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Valencia,0,1,A,0,1,A,,,,2.4,3.2,2.87,2.25,3.2,2.75,2.3,3.2,2.8
2006/2007,2006-09-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Cadiz,0,1,A,0,0,D,,,,2.8,2.8,2.5,2.6,2.8,2.6,2.85,2.8,2.4
2006/2007,2006-09-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Hercules,0,3,A,0,0,D,,,,2.1,2.87,3.5,2.1,3.2,3.0,2.0,2.85,3.65
2006/2007,2006-09-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Sp Gijon,0,2,A,0,0,D,,,,1.83,3.0,4.33,1.8,3.0,4.33,1.9,2.9,4.0
2006/2007,2006-09-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Albacete,1,2,A,1,1,D,,,,2.25,3.0,3.2,2.2,3.0,3.0,2.2,2.8,3.2
2006/2007,2006-08-28 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Barcelona,2,3,A,1,0,H,,,,5.5,3.4,1.67,5.5,3.5,1.53,5.0,3.6,1.6
2006/2007,2006-08-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Malaga,0,1,A,0,0,D,,,,3.0,2.75,2.37,2.62,2.87,2.5,2.65,2.85,2.55
2006/2007,2006-08-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Valladolid,1,3,A,1,1,D,,,,2.2,2.8,3.2,2.2,2.8,3.2,2.1,2.8,3.45
2006/2007,2006-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Gimnastic,0,1,A,0,0,D,,,,1.72,3.4,5.0,1.66,3.25,4.5,1.7,3.4,4.55
2006/2007,2006-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Getafe,0,2,A,0,0,D,,,,1.83,3.3,4.33,1.83,3.2,3.75,1.85,3.35,3.8
2006/2007,2006-08-27 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Ath Madrid,0,1,A,0,1,A,,,,3.1,3.2,2.25,2.75,3.2,2.25,3.0,3.2,2.2
2006/2007,2006-08-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Tenerife,0,1,A,0,0,D,,,,1.8,3.0,4.33,1.7,3.0,5.0,1.8,2.9,4.5
2006/2007,2006-08-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Xerez,0,1,A,0,1,A,,,,2.5,2.8,2.75,2.5,2.87,2.62,2.5,2.75,2.8
2005/2006,2006-06-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Recreativo,0,2,A,0,2,A,,,,2.75,2.75,2.5,,,,2.85,2.7,2.5
2005/2006,2006-06-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Lleida,Levante,0,1,A,0,1,A,,,,5.0,2.87,1.72,,,,4.8,3.25,1.65
2005/2006,2006-06-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Eibar,0,1,A,0,0,D,,,,1.53,3.2,6.5,1.5,3.4,6.0,1.6,3.25,5.25
2005/2006,2006-06-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Castellon,1,2,A,1,1,D,,,,2.6,2.7,2.75,2.37,3.0,2.75,2.55,2.75,2.75
2005/2006,2006-06-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Ferrol,Valladolid,0,1,A,0,1,A,,,,3.0,2.7,2.4,2.8,2.75,2.5,2.85,2.7,2.5
2005/2006,2006-06-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Xerez,1,2,A,0,1,A,,,,1.61,3.1,5.5,1.57,3.25,5.5,1.75,3.15,4.25
2005/2006,2006-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Poli Ejido,0,1,A,0,1,A,,,,2.25,2.5,3.6,2.2,2.62,3.5,2.2,2.6,3.5
2005/2006,2006-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Recreativo,0,3,A,0,1,A,,,,2.9,2.75,2.37,2.62,2.88,2.5,2.8,2.75,2.5
2005/2006,2006-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Lleida,1,2,A,1,0,H,,,,1.5,3.75,5.5,1.5,3.4,6.0,1.45,3.65,6.25
2005/2006,2006-05-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Ferrol,Tenerife,2,3,A,0,2,A,,,,2.3,3.0,2.8,2.3,2.8,3.0,2.15,3.0,3.1
2005/2006,2006-05-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Levante,0,2,A,0,1,A,,,,2.75,2.75,2.5,2.62,2.87,2.5,2.7,2.7,2.65
2005/2006,2006-05-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Gimnastic,0,2,A,0,2,A,,,,2.62,2.8,2.62,2.5,2.87,2.62,2.65,3.05,2.4
2005/2006,2006-05-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Ciudad de Murcia,2,3,A,1,1,D,,,,2.5,2.87,2.62,2.6,3.1,2.4,2.4,2.8,2.85
2005/2006,2006-05-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Valladolid,0,1,A,0,1,A,,,,2.75,2.75,2.5,2.5,3.0,2.6,2.55,2.75,2.75
2005/2006,2006-05-07 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Ath Bilbao,1,2,A,1,0,H,,,,1.9,3.25,4.0,1.8,3.4,3.6,1.7,3.4,4.5
2005/2006,2006-05-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga B,Recreativo,0,2,A,0,2,A,,,,4.5,3.1,1.72,4.0,3.2,1.8,4.15,2.95,1.85
2005/2006,2006-05-06 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Sevilla,0,2,A,0,1,A,,,,5.0,3.4,1.72,4.5,3.5,1.62,4.5,3.45,1.7
2005/2006,2006-05-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Albacete,1,2,A,0,2,A,,,,1.66,3.2,4.75,1.55,3.2,6.0,1.6,3.05,5.85
2005/2006,2006-05-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Lorca,2,3,A,0,0,D,,,,2.4,2.87,2.8,2.25,2.9,3.0,2.3,2.75,3.1
2005/2006,2006-05-04 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Real Madrid,2,3,A,0,1,A,,,,4.33,3.4,1.8,4.0,3.4,1.73,4.65,3.35,1.7
2005/2006,2006-05-03 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,La Coruna,1,2,A,1,0,H,,,,2.4,3.2,2.87,2.25,3.2,2.75,2.4,3.15,2.7
2005/2006,2006-05-03 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Osasuna,0,1,A,0,1,A,,,,2.37,3.25,2.87,2.2,3.25,2.75,2.1,3.2,3.2
2005/2006,2006-05-03 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Barcelona,0,1,A,0,0,D,,,,2.87,3.25,2.37,3.0,3.2,2.1,3.1,3.1,2.2
2005/2006,2006-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Lleida,Recreativo,0,4,A,0,2,A,,,,2.87,2.87,2.4,3.0,2.8,2.3,2.85,2.75,2.45
2005/2006,2006-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Castellon,1,2,A,1,0,H,,,,1.9,2.8,4.33,1.8,3.0,4.3,1.85,2.85,4.3
2005/2006,2006-04-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Ferrol,Numancia,1,3,A,1,3,A,,,,2.6,2.7,2.8,2.8,2.75,2.5,2.5,2.75,2.8
2005/2006,2006-04-30 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Mallorca,0,1,A,0,0,D,,,,1.83,3.25,4.5,1.67,3.4,4.33,1.7,3.4,4.5
2005/2006,2006-04-30 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Santander,2,3,A,2,1,H,,,,2.62,3.2,2.6,2.38,3.2,2.6,2.45,3.15,2.65
2005/2006,2006-04-30 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Real Madrid,0,1,A,0,0,D,,,,2.87,3.2,2.4,2.75,3.2,2.25,2.7,3.15,2.4
2005/2006,2006-04-30 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Sevilla,1,2,A,0,0,D,,,,2.4,3.2,2.87,2.38,2.8,2.88,2.35,3.1,2.8
2005/2006,2006-04-29 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Celta,0,2,A,0,1,A,,,,2.1,3.2,3.5,2.2,3.2,2.8,2.0,3.1,3.6
2005/2006,2006-04-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Sp Gijon,1,3,A,1,2,A,,,,2.2,2.75,3.4,2.2,2.9,3.1,2.1,2.6,3.85
2005/2006,2006-04-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Tenerife,0,1,A,0,0,D,,,,2.5,2.8,2.8,2.3,2.8,3.0,2.4,2.7,3.0
2005/2006,2006-04-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Lorca,0,2,A,0,0,D,,,,2.37,2.8,2.9,2.25,2.75,3.2,2.4,2.75,2.95
2005/2006,2006-04-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Poli Ejido,1,2,A,0,2,A,,,,1.72,2.9,5.0,1.65,3.2,5.0,1.7,2.95,5.15
2005/2006,2006-04-23 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Valencia,0,3,A,0,0,D,,,,2.8,3.1,2.25,2.75,3.2,2.25,2.85,3.15,2.3
2005/2006,2006-04-23 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Getafe,1,3,A,1,1,D,,,,2.1,3.25,3.0,2.25,3.2,2.75,2.25,3.15,2.95
2005/2006,2006-04-23 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Osasuna,0,1,A,0,0,D,,,,2.5,3.2,2.5,2.38,3.2,2.6,2.6,3.15,2.5
2005/2006,2006-04-22 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Sociedad,0,2,A,0,2,A,,,,1.83,3.25,3.75,1.91,3.2,3.5,1.95,3.2,3.65
2005/2006,2006-04-22 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Ath Madrid,0,1,A,0,1,A,,,,2.2,3.2,3.25,2.2,3.2,2.8,2.3,3.15,2.85
2005/2006,2006-04-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Levante,0,1,A,0,0,D,,,,2.1,2.8,3.5,2.1,2.8,3.5,2.0,2.75,3.85
2005/2006,2006-04-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Ciudad de Murcia,Eibar,0,2,A,0,1,A,,,,1.53,3.3,6.0,1.4,3.6,7.5,1.5,3.3,6.5
2005/2006,2006-04-16 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Cadiz,1,2,A,1,1,D,,,,1.8,3.3,4.5,1.62,3.5,4.5,1.7,3.4,4.5
2005/2006,2006-04-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Hercules,0,1,A,0,1,A,,,,2.6,2.8,2.62,2.5,2.8,2.75,2.6,2.7,2.75
2005/2006,2006-04-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Castellon,0,2,A,0,1,A,,,,1.9,2.87,4.0,1.8,2.9,4.5,1.95,2.85,3.85
2005/2006,2006-04-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Ciudad de Murcia,0,2,A,0,0,D,,,,2.2,2.8,3.2,2.25,2.8,3.1,2.2,2.65,3.45
2005/2006,2006-04-16 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Celta,0,2,A,0,1,A,,,,2.25,3.2,3.1,2.1,3.0,3.2,2.15,3.1,3.2
2005/2006,2006-04-15 00:00:00,SP2,Spain,La Liga Segunda Division,,Lleida,Gimnastic,1,2,A,0,1,A,,,,2.8,2.75,2.5,3.0,2.75,2.38,2.8,2.75,2.5
2005/2006,2006-04-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Poli Ejido,1,2,A,1,0,H,,,,1.66,2.87,5.5,1.55,3.2,6.0,1.55,3.25,5.85
2005/2006,2006-04-09 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga B,Elche,1,3,A,0,0,D,,,,2.5,2.6,2.8,2.3,2.9,2.9,2.5,2.75,2.8
2005/2006,2006-04-09 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Osasuna,1,2,A,0,1,A,,,,2.6,3.0,2.75,2.38,3.2,2.6,2.5,3.15,2.6
2005/2006,2006-04-08 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Getafe,1,2,A,0,1,A,,,,2.4,3.25,2.8,2.5,3.2,2.5,2.4,3.15,2.7
2005/2006,2006-04-08 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Valencia,0,1,A,0,1,A,,,,2.5,3.2,2.75,2.25,3.2,2.75,2.55,3.0,2.65
2005/2006,2006-04-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Xerez,0,3,A,0,1,A,,,,2.5,2.7,2.87,2.3,2.8,3.0,2.55,2.7,2.8
2005/2006,2006-04-02 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Celta,0,3,A,0,0,D,,,,1.9,3.25,4.0,1.83,3.2,3.75,1.9,3.3,3.65
2005/2006,2006-04-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Levante,Almeria,2,4,A,1,1,D,,,,2.1,2.8,3.5,2.25,2.75,3.2,2.1,2.75,3.55
2005/2006,2006-04-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Gimnastic,0,1,A,0,0,D,,,,2.62,2.7,2.7,2.5,2.8,2.75,2.8,2.75,2.5
2005/2006,2006-04-02 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Getafe,0,4,A,0,2,A,,,,1.66,3.4,5.5,1.67,3.25,4.5,1.6,3.5,5.15
2005/2006,2006-04-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Numancia,1,2,A,0,0,D,,,,2.9,2.75,2.4,3.2,2.75,2.25,2.75,2.7,2.6
2005/2006,2006-04-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Real Madrid B,0,3,A,0,2,A,,,,2.25,2.75,3.2,2.2,2.8,3.2,2.25,2.75,3.2
2005/2006,2006-04-01 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Villarreal,0,1,A,0,1,A,,,,2.0,3.2,3.75,2.1,3.2,3.0,2.0,3.15,3.5
2005/2006,2006-04-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Ciudad de Murcia,0,1,A,0,0,D,,,,2.3,2.75,3.1,2.25,2.8,3.1,2.35,2.75,3.0
2005/2006,2006-03-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga B,Poli Ejido,0,1,A,0,1,A,,,,2.37,2.7,3.0,2.25,2.8,3.1,2.25,2.75,3.2
2005/2006,2006-03-25 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Betis,1,2,A,0,2,A,,,,1.8,3.3,4.5,1.7,3.2,4.5,1.65,3.4,5.1
2005/2006,2006-03-23 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Sevilla,0,1,A,0,1,A,,,,2.0,3.2,3.75,1.83,3.2,3.75,1.85,3.35,3.8
2005/2006,2006-03-19 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Osasuna,2,4,A,1,3,A,,,,2.2,3.2,3.25,2.1,3.2,3.0,2.05,3.2,3.3
2005/2006,2006-03-19 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Ath Bilbao,0,1,A,0,1,A,,,,1.8,3.3,4.5,1.67,3.25,4.5,1.75,3.4,4.25
2005/2006,2006-03-19 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Zaragoza,0,1,A,0,0,D,,,,2.5,3.2,2.75,2.6,3.2,2.38,2.5,3.1,2.65
2005/2006,2006-03-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Almeria,0,1,A,0,1,A,,,,2.75,2.75,2.5,2.6,2.8,2.6,2.85,2.7,2.5
2005/2006,2006-03-18 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Barcelona,0,2,A,0,1,A,,,,6.0,3.8,1.53,5.0,3.5,1.57,5.85,3.75,1.5
2005/2006,2006-03-18 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,La Coruna,1,2,A,0,1,A,,,,2.4,3.2,2.87,2.38,3.2,2.6,2.35,3.2,2.75
2005/2006,2006-03-12 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Getafe,1,2,A,1,1,D,,,,1.8,3.3,4.5,1.62,3.25,5.0,1.85,3.3,3.85
2005/2006,2006-03-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Ferrol,1,2,A,0,1,A,,,,1.72,3.0,5.0,1.7,2.9,5.2,1.65,3.0,5.5
2005/2006,2006-03-11 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Sociedad,0,1,A,0,0,D,,,,1.57,3.6,6.0,1.5,3.4,6.0,1.55,3.6,5.5
2005/2006,2006-03-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Ciudad de Murcia,Numancia,0,1,A,0,1,A,,,,2.1,2.75,3.5,2.25,2.8,3.1,2.1,2.75,3.5
2005/2006,2006-03-05 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Zaragoza,1,3,A,1,0,H,,,,2.4,3.2,2.87,2.5,3.2,2.5,2.3,3.1,2.9
2005/2006,2006-02-26 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,La Coruna,1,2,A,1,0,H,,,,2.2,3.2,3.25,2.1,3.2,3.0,2.2,3.2,3.0
2005/2006,2006-02-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Lleida,0,1,A,0,0,D,,,,1.72,3.0,5.0,1.6,3.0,6.0,1.65,3.1,5.15
2005/2006,2006-02-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Ciudad de Murcia,1,2,A,1,0,H,,,,2.37,2.8,3.0,2.3,2.75,3.1,2.35,2.75,3.0
2005/2006,2006-02-25 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Barcelona,0,2,A,0,0,D,,,,5.0,3.3,1.72,4.33,3.4,1.67,4.55,3.4,1.7
2005/2006,2006-02-19 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Valencia,1,2,A,1,0,H,,,,3.5,3.2,2.1,3.5,3.2,1.91,3.3,3.1,2.1
2005/2006,2006-02-19 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Ath Bilbao,0,1,A,0,0,D,,,,2.1,3.25,3.4,2.0,3.2,3.2,2.15,3.15,3.15
2005/2006,2006-02-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Recreativo,0,1,A,0,1,A,,,,2.4,2.75,3.0,2.4,2.8,2.88,2.3,2.75,3.1
2005/2006,2006-02-19 00:00:00,SP1,Spain,La Liga Primera Division,,Cadiz,Osasuna,1,3,A,1,2,A,,,,2.62,3.2,2.6,2.6,3.2,2.38,2.65,3.1,2.5
2005/2006,2006-02-19 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Ath Madrid,0,3,A,0,1,A,,,,2.62,3.2,2.6,2.5,3.2,2.5,2.4,3.1,2.75
2005/2006,2006-02-19 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Mallorca,0,2,A,0,0,D,,,,2.0,3.2,3.75,1.91,3.2,3.5,2.05,3.15,3.35
2005/2006,2006-02-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Real Madrid B,0,1,A,0,0,D,,,,2.25,2.8,3.2,2.1,2.88,3.4,2.25,2.75,3.2
2005/2006,2006-02-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Gimnastic,0,1,A,0,1,A,,,,2.8,2.7,2.6,3.2,2.75,2.25,2.7,2.71,2.6
2005/2006,2006-02-12 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Santander,0,2,A,0,0,D,,,,2.1,3.25,3.4,2.1,3.2,3.0,2.1,3.25,3.15
2005/2006,2006-02-12 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,La Coruna,0,1,A,0,0,D,,,,2.4,3.25,2.8,2.2,3.0,3.0,2.5,3.15,2.6
2005/2006,2006-02-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Ferrol,Poli Ejido,0,1,A,0,1,A,,,,2.1,2.8,3.6,2.0,2.8,3.75,1.95,2.85,3.85
2005/2006,2006-02-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Ciudad de Murcia,0,1,A,0,1,A,,,,2.1,2.8,3.6,1.9,2.9,4.0,2.05,2.8,3.6
2005/2006,2006-02-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Lorca,0,1,A,0,0,D,,,,2.25,2.8,3.2,2.2,2.9,3.1,2.25,2.75,3.2
2005/2006,2006-02-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga B,Tenerife,1,4,A,1,1,D,,,,2.5,2.8,2.8,2.4,2.8,2.9,2.3,2.75,3.1
2005/2006,2006-02-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Levante,0,1,A,0,0,D,,,,2.37,2.7,3.1,2.4,2.8,2.9,2.3,2.75,3.1
2005/2006,2006-02-11 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Real Madrid,0,2,A,0,1,A,,,,4.33,3.3,1.83,4.33,3.2,1.73,4.3,3.2,1.8
2005/2006,2006-02-11 00:00:00,SP1,Spain,La Liga Primera Division,,Cadiz,Sevilla,0,4,A,0,1,A,,,,2.75,3.2,2.5,2.62,2.88,2.5,2.7,3.0,2.5
2005/2006,2006-02-05 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Osasuna,0,1,A,0,0,D,,,,1.8,3.3,4.5,1.8,3.2,4.0,1.8,3.35,4.0
2005/2006,2006-02-05 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Celta,0,1,A,0,0,D,,,,2.5,3.25,3.0,2.38,3.0,2.75,2.35,3.15,2.8
2005/2006,2006-02-05 00:00:00,SP1,Spain,La Liga Primera Division,,Barcelona,Ath Madrid,1,3,A,0,1,A,,,,1.4,4.33,7.5,1.33,4.0,8.0,1.35,4.5,7.25
2005/2006,2006-02-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Gimnastic,0,1,A,0,0,D,,,,2.2,2.8,3.2,2.1,2.9,3.3,2.1,2.8,3.45
2005/2006,2006-02-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Albacete,0,1,A,0,1,A,,,,1.83,2.87,4.33,1.83,2.88,4.33,1.75,2.95,4.75
2005/2006,2006-02-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Real Madrid B,0,1,A,0,0,D,,,,2.25,2.87,3.0,2.3,2.75,3.1,2.2,2.75,3.3
2005/2006,2006-02-04 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Valencia,0,1,A,0,1,A,,,,2.6,3.25,2.6,2.38,3.0,2.75,2.4,3.1,2.75
2005/2006,2006-01-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Ferrol,Lorca,0,3,A,0,2,A,,,,2.5,2.8,2.75,2.3,2.8,3.0,2.3,2.7,3.15
2005/2006,2006-01-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Lleida,0,3,A,0,1,A,,,,2.25,2.8,3.2,2.1,2.8,3.5,2.15,2.75,3.4
2005/2006,2006-01-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Numancia,1,2,A,0,1,A,,,,1.8,2.9,4.5,1.7,3.0,5.0,1.75,2.9,4.85
2005/2006,2006-01-29 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Barcelona,0,3,A,0,1,A,,,,6.5,4.0,1.4,8.0,4.0,1.33,7.5,5.0,1.3
2005/2006,2006-01-29 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Real Madrid,1,2,A,1,1,D,,,,3.5,3.25,1.9,3.5,3.2,1.91,3.65,3.3,1.9
2005/2006,2006-01-29 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Betis,0,2,A,0,1,A,,,,1.8,3.25,4.0,1.67,3.25,4.5,1.7,3.45,4.5
2005/2006,2006-01-22 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Celta,0,2,A,0,0,D,,,,2.5,3.2,2.75,2.4,3.1,2.6,2.35,3.1,2.85
2005/2006,2006-01-22 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Valencia,0,2,A,0,1,A,,,,2.9,3.2,2.37,2.6,3.2,2.38,2.85,3.15,2.3
2005/2006,2006-01-22 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Sevilla,2,3,A,1,1,D,,,,2.6,3.2,2.62,2.25,3.2,2.75,2.3,3.15,2.85
2005/2006,2006-01-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Lorca,2,3,A,0,2,A,,,,2.25,2.75,3.25,2.25,2.7,3.3,2.25,2.75,3.2
2005/2006,2006-01-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Valladolid,0,2,A,0,2,A,,,,2.25,2.75,3.25,2.25,2.75,3.2,2.15,2.75,3.4
2005/2006,2006-01-21 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Ath Madrid,0,2,A,0,1,A,,,,2.1,3.25,3.4,1.83,3.2,3.75,2.1,3.2,3.2
2005/2006,2006-01-15 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Alaves,0,2,A,0,1,A,,,,1.44,4.0,7.5,1.44,3.6,6.5,1.4,4.0,7.15
2005/2006,2006-01-15 00:00:00,SP1,Spain,La Liga Primera Division,,Malaga,Cadiz,0,2,A,0,2,A,,,,1.9,3.3,4.0,2.0,3.0,3.5,1.95,3.25,3.55
