FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
2013,2456311.5,19,,4.0,Campfire,,,,2.0,B,32.772832,-95.642732,8.0,PRIVATE,TX,Wood,499,Wood
2013,2456485.5,193,,4.0,Campfire,,,,4.5,B,30.5595907,-98.1692301,8.0,PRIVATE,TX,Burnet,053,Burnet
2013,2456351.5,59,,4.0,Campfire,,,,0.25,A,30.1352226,-94.2781957,8.0,PRIVATE,TX,Jefferson,245,Jefferson
2013,2456340.5,48,,4.0,Campfire,,,,0.01,A,33.8650894,-98.5595699,8.0,PRIVATE,TX,Wichita,485,Wichita
2013,2456395.5,103,,4.0,Campfire,,,,2.0,B,32.5897364,-96.9088416,8.0,PRIVATE,TX,Dallas,113,Dallas
2013,2456476.5,184,,4.0,Campfire,,,,3.0,B,30.6084688,-98.4011336,8.0,PRIVATE,TX,Burnet,053,Burnet
2013,2456379.5,87,,4.0,Campfire,,,,1.0,B,31.02544,-104.47933,8.0,PRIVATE,TX,Culberson,109,Culberson
2013,2456298.5,6,,4.0,Campfire,,,,1.0,B,32.1913649,-95.7355049,8.0,PRIVATE,TX,Henderson,213,Henderson
2013,2456472.5,180,,4.0,Campfire,,,,3.0,B,33.010507,-94.3654227,8.0,PRIVATE,TX,Cass,067,Cass
2013,2456355.5,63,,4.0,Campfire,,,,0.1,A,33.85905,-98.558316,8.0,PRIVATE,TX,Wichita,485,Wichita
2013,2456367.5,75,,4.0,Campfire,,,,2.0,B,33.84333,-95.608521,8.0,PRIVATE,TX,Lamar,277,Lamar
2013,2456368.5,76,,4.0,Campfire,,,,1.0,B,33.796553,-95.41935,8.0,PRIVATE,TX,Lamar,277,Lamar
2013,2456332.5,40,,4.0,Campfire,,,,1.0,B,30.114542,-97.479804,8.0,PRIVATE,TX,Bastrop,021,Bastrop
2013,2456481.5,189,,4.0,Campfire,,,,1.0,B,35.143869,-101.867717,8.0,PRIVATE,TX,Randall,381,Randall
2013,2456500.5,208,,4.0,Campfire,,,,1.0,B,29.472321,-95.342381,8.0,PRIVATE,TX,Brazoria,039,Brazoria
2013,2456544.5,252,,4.0,Campfire,,,,1.0,B,29.4627365,-95.35799,8.0,PRIVATE,TX,Brazoria,039,Brazoria
2013,2456573.5,281,,4.0,Campfire,,,,1.0,B,29.5220515,-95.33605,8.0,PRIVATE,TX,Brazoria,039,Brazoria
2013,2456366.5,74,,4.0,Campfire,,,,1.0,B,33.855947,-96.897826,8.0,PRIVATE,TX,Grayson,181,Grayson
2013,2456579.5,287,,4.0,Campfire,,,,2.0,B,27.967418,-97.894363,8.0,PRIVATE,TX,Jim Wells,249,Jim Wells
2013,2456536.5,244,,4.0,Campfire,,,,2.0,B,33.08723,-96.550255,8.0,PRIVATE,TX,Collin,085,Collin
2013,2456366.5,74,,4.0,Campfire,,,,0.5,B,30.1247743,-96.3087876,8.0,PRIVATE,TX,Washington,477,Washington
2013,2456405.5,113,,4.0,Campfire,,,,0.2,A,32.1655864,-96.0085423,8.0,PRIVATE,TX,Henderson,213,Henderson
2013,2456357.5,65,,4.0,Campfire,,,,0.1,A,29.5589742,-97.8820342,8.0,PRIVATE,TX,Guadalupe,187,Guadalupe
2013,2456491.5,199,,4.0,Campfire,,,,1.0,B,29.459052,-95.323746,8.0,PRIVATE,TX,Brazoria,039,Brazoria
2013,2456569.5,277,,4.0,Campfire,,,,1.0,B,35.1872503,-101.7910974,8.0,PRIVATE,TX,Potter,375,Potter
2013,2456558.5,266,,4.0,Campfire,,,,0.1,A,28.89694,-99.09264,8.0,PRIVATE,TX,Frio,163,Frio
2013,2456502.5,210,,4.0,Campfire,,,,0.3,B,32.1778889,-96.0069714,8.0,PRIVATE,TX,Henderson,213,Henderson
2013,2456654.5,362,,4.0,Campfire,,,,0.01,A,31.070286,-97.745361,8.0,PRIVATE,TX,Bell,027,Bell
2013,2456651.5,359,,4.0,Campfire,,,,0.05,A,31.064761,-97.799552,8.0,PRIVATE,TX,Bell,027,Bell
2013,2456565.5,273,,4.0,Campfire,,,,0.01,A,31.08693,-97.757669,8.0,PRIVATE,TX,Bell,027,Bell
2013,2456657.5,365,,4.0,Campfire,,,,0.01,A,29.248496,-98.176019,8.0,PRIVATE,TX,Wilson,493,Wilson
2013,2456644.5,352,,4.0,Campfire,,,,1.0,B,33.425125,-94.0476882,8.0,PRIVATE,TX,Bowie,037,Bowie
2013,2456642.5,350,,4.0,Campfire,,,,1.0,B,32.3978651,-95.30564219,8.0,PRIVATE,TX,Smith,423,Smith
2013,2456469.5,177,,4.0,Campfire,,,,1.0,B,33.425125,-94.0476882,8.0,PRIVATE,TX,Bowie,037,Bowie
2013,2456311.5,19,,4.0,Campfire,,,,0.01,A,33.130644,-96.8331746,8.0,PRIVATE,TX,Collin,085,Collin
2013,2456576.5,284,,4.0,Campfire,,,,0.01,A,31.1171194,-97.7277959,8.0,PRIVATE,TX,Bell,027,Bell
2013,2456551.5,259,,4.0,Campfire,,,,1.0,B,31.53503,-99.766223,8.0,PRIVATE,TX,Concho,095,Concho
2013,2456606.5,314,,4.0,Campfire,,,,0.5,B,32.498976,-94.719673,8.0,PRIVATE,TX,Gregg,183,Gregg
2014,2456735.5,78,1940,4.0,Campfire,2456736.5,79,0005,1.1,B,30.45777778,-95.61861111,5.0,USFS,TX,Montgomery,339,Montgomery
2014,2456746.5,89,1427,4.0,Campfire,2456751.5,94,1630,1.0,B,33.43916667,-97.60611111,5.0,USFS,TX,Wise,497,Wise
2014,2456965.5,308,1400,4.0,Campfire,2456965.5,308,1430,0.25,A,33.39583333,-97.74888889,5.0,USFS,TX,Wise,497,Wise
2014,2456956.5,299,1500,4.0,Campfire,2456956.5,299,1630,0.25,A,33.34055556,-97.59638889,5.0,USFS,TX,Wise,497,Wise
2014,2456802.5,145,1700,4.0,Campfire,2456802.5,145,2200,40.0,C,31.09888889,-94.23166667,5.0,USFS,TX,Angelina,005,Angelina
2014,2456669.5,12,1615,4.0,Campfire,2456669.5,12,1650,0.3,B,35.7076,-101.5584,3.0,NPS,TX,,,
2014,2456757.5,100,0830,4.0,Campfire,2456757.5,100,0910,0.1,A,35.7219,-101.66153,3.0,NPS,TX,,,
2014,2456661.5,4,1621,4.0,Campfire,2456661.5,4,1834,1.0,B,30.41333333,-94.43695,14.0,MISSING/NOT SPECIFIED,TX,Hardin,199,Hardin
2014,2456708.5,51,1910,4.0,Campfire,2456708.5,51,2222,3.0,B,32.54666667,-94.94196667,14.0,MISSING/NOT SPECIFIED,TX,Gregg,183,Gregg
2014,2456726.5,69,1723,4.0,Campfire,2456728.5,71,1805,13.2,C,34.9315,-101.6351667,14.0,MISSING/NOT SPECIFIED,TX,Randall,381,Randall
2014,2456746.5,89,1034,4.0,Campfire,2456746.5,89,1831,12.0,C,33.81666667,-95.63355,14.0,MISSING/NOT SPECIFIED,TX,Lamar,277,Lamar
2014,2456872.5,215,1957,4.0,Campfire,2456873.5,216,,75.0,C,32.50351667,-97.41438333,14.0,MISSING/NOT SPECIFIED,TX,Johnson,251,Johnson
2014,2456911.5,254,1615,4.0,Campfire,2456911.5,254,1840,5.0,B,33.02448333,-96.22868333,14.0,MISSING/NOT SPECIFIED,TX,Hunt,231,Hunt
2014,2456935.5,278,1514,4.0,Campfire,2456935.5,278,1703,2.8,B,30.78973333,-93.97643333,14.0,MISSING/NOT SPECIFIED,TX,Jasper,241,Jasper
2014,2456663.5,6,,4.0,Campfire,,,,0.01,A,30.1054,-97.3205,14.0,MISSING/NOT SPECIFIED,TX,Bastrop,021,Bastrop
2014,2456702.5,45,,4.0,Campfire,,,,0.05,A,30.155425,-97.318832,14.0,MISSING/NOT SPECIFIED,TX,Bastrop,021,Bastrop
2014,2456734.5,77,,4.0,Campfire,,,,2.0,B,31.006969,-97.650819,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2456668.5,11,,4.0,Campfire,,,,1.0,B,31.0742819,-97.7872863,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2456690.5,33,,4.0,Campfire,,,,0.01,A,31.114092,-97.728539,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2456732.5,75,,4.0,Campfire,,,,1.0,B,31.0844,-97.803726,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2456757.5,100,,4.0,Campfire,,,,0.01,A,31.085576,-97.77935,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2456780.5,123,,4.0,Campfire,,,,0.25,A,31.067051,-97.785015,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2457004.5,347,,4.0,Campfire,,,,0.01,A,31.103215,-97.720985,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2014,2456709.5,52,,4.0,Campfire,,,,0.25,A,29.409881,-98.73768,14.0,MISSING/NOT SPECIFIED,TX,Bexar,029,Bexar
2014,2456704.5,47,,4.0,Campfire,,,,7.0,B,30.485011,-98.348354,14.0,MISSING/NOT SPECIFIED,TX,Blanco,031,Blanco
2014,2456773.5,116,,4.0,Campfire,,,,2.0,B,30.433273,-98.345768,14.0,MISSING/NOT SPECIFIED,TX,Blanco,031,Blanco
2014,2457014.5,357,,4.0,Campfire,,,,24.0,C,30.37058,-98.480802,14.0,MISSING/NOT SPECIFIED,TX,Blanco,031,Blanco
2014,2456700.5,43,,4.0,Campfire,,,,1.0,B,31.715026,-99.129639,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2014,2456844.5,187,,4.0,Campfire,,,,1.0,B,31.835398,-99.0657109,14.0,MISSING/NOT SPECIFIED,TX,Brown,049,Brown
2014,2456710.5,53,,4.0,Campfire,,,,1.0,B,32.927004,-94.923463,14.0,MISSING/NOT SPECIFIED,TX,Camp,063,Camp
2014,2456851.5,194,,4.0,Campfire,,,,1.0,B,34.130017,-98.101387,14.0,MISSING/NOT SPECIFIED,TX,Clay,077,Clay
2014,2456851.5,194,,4.0,Campfire,,,,2.0,B,33.766207,-98.200479,14.0,MISSING/NOT SPECIFIED,TX,Clay,077,Clay
2014,2456781.5,124,,4.0,Campfire,,,,1.0,B,34.130006,-98.094943,14.0,MISSING/NOT SPECIFIED,TX,Clay,077,Clay
2014,2456705.5,48,,4.0,Campfire,,,,25.0,C,31.812836,-99.376037,14.0,MISSING/NOT SPECIFIED,TX,Coleman,083,Coleman
2014,2456706.5,49,,4.0,Campfire,,,,2.0,B,31.81203,-99.371252,14.0,MISSING/NOT SPECIFIED,TX,Coleman,083,Coleman
2014,2456674.5,17,,4.0,Campfire,,,,5.0,B,31.815158,-99.397087,14.0,MISSING/NOT SPECIFIED,TX,Coleman,083,Coleman
2014,2456697.5,40,,4.0,Campfire,,,,1.0,B,31.816617,-99.676037,14.0,MISSING/NOT SPECIFIED,TX,Coleman,083,Coleman
2014,2456793.5,136,,4.0,Campfire,,,,0.1,A,33.0842854,-96.5766577,14.0,MISSING/NOT SPECIFIED,TX,Collin,085,Collin
2014,2456908.5,251,,4.0,Campfire,,,,0.1,A,33.0783183,-96.54990079,14.0,MISSING/NOT SPECIFIED,TX,Collin,085,Collin
2014,2456957.5,300,,4.0,Campfire,,,,0.1,A,33.0876107,-96.55685819,14.0,MISSING/NOT SPECIFIED,TX,Collin,085,Collin
2014,2456866.5,209,,4.0,Campfire,,,,0.01,A,29.6964584,-98.1084103,14.0,MISSING/NOT SPECIFIED,TX,Comal,091,Comal
2014,2456939.5,282,,4.0,Campfire,,,,5.0,B,33.899218,-96.903199,14.0,MISSING/NOT SPECIFIED,TX,Cooke,097,Cooke
2014,2456898.5,241,,4.0,Campfire,,,,2.0,B,31.423097,-97.673178,14.0,MISSING/NOT SPECIFIED,TX,Coryell,099,Coryell
2014,2456906.5,249,,4.0,Campfire,,,,0.1,A,31.4501156,-97.78462969,14.0,MISSING/NOT SPECIFIED,TX,Coryell,099,Coryell
2014,2456660.5,3,,4.0,Campfire,,,,0.12,A,32.6872711,-96.6278146,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456660.5,3,,4.0,Campfire,,,,0.12,A,32.675592,-96.82789,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456661.5,4,,4.0,Campfire,,,,0.5,B,32.80345,-96.879722,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456669.5,12,,4.0,Campfire,,,,0.08,A,32.819961,-96.66758,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456970.5,313,,4.0,Campfire,,,,0.12,A,32.713772,-96.834789,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456974.5,317,,4.0,Campfire,,,,1.0,B,32.8943859,-96.7309288,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456980.5,323,,4.0,Campfire,,,,0.12,A,32.7086991,-96.65447449,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456983.5,326,,4.0,Campfire,,,,0.12,A,32.8507382,-96.8846214,14.0,MISSING/NOT SPECIFIED,TX,Dallas,113,Dallas
2014,2456687.5,30,,4.0,Campfire,,,,1.0,B,34.7487,-102.34928,14.0,MISSING/NOT SPECIFIED,TX,Deaf Smith,117,Deaf Smith
2014,2456683.5,26,,4.0,Campfire,,,,0.15,A,33.196216,-97.049961,14.0,MISSING/NOT SPECIFIED,TX,Denton,121,Denton
2014,2456710.5,53,,4.0,Campfire,,,,2.0,B,32.9956611,-97.0880928,14.0,MISSING/NOT SPECIFIED,TX,Denton,121,Denton
2014,2456851.5,194,,4.0,Campfire,,,,3.0,B,33.143786,-97.3895663,14.0,MISSING/NOT SPECIFIED,TX,Denton,121,Denton
2014,2456669.5,12,,4.0,Campfire,,,,0.25,A,33.2540445,-97.20975049,14.0,MISSING/NOT SPECIFIED,TX,Denton,121,Denton
2014,2456675.5,18,,4.0,Campfire,,,,0.25,A,32.317088,-98.02322,14.0,MISSING/NOT SPECIFIED,TX,Erath,143,Erath
2014,2456726.5,69,,4.0,Campfire,,,,1.0,B,32.426245,-98.199478,14.0,MISSING/NOT SPECIFIED,TX,Erath,143,Erath
2014,2456963.5,306,,4.0,Campfire,,,,15.0,C,31.554248,-96.009338,14.0,MISSING/NOT SPECIFIED,TX,Freestone,161,Freestone
2014,2456676.5,19,,4.0,Campfire,,,,0.1,A,30.286516,-98.862572,14.0,MISSING/NOT SPECIFIED,TX,Gillespie,171,Gillespie
2014,2456682.5,25,,4.0,Campfire,,,,1.0,B,32.557932,-94.784638,14.0,MISSING/NOT SPECIFIED,TX,Gregg,183,Gregg
2014,2456772.5,115,,4.0,Campfire,,,,1.0,B,32.450315,-94.614542,14.0,MISSING/NOT SPECIFIED,TX,Harrison,203,Harrison
2014,2456941.5,284,,4.0,Campfire,,,,0.5,B,32.55777,-94.62277389,14.0,MISSING/NOT SPECIFIED,TX,Harrison,203,Harrison
2014,2456900.5,243,,4.0,Campfire,,,,0.5,B,31.886468,-97.359338,14.0,MISSING/NOT SPECIFIED,TX,Hill,217,Hill
2014,2456687.5,30,,4.0,Campfire,,,,1.0,B,32.8863387,-96.13559,14.0,MISSING/NOT SPECIFIED,TX,Hunt,231,Hunt
2014,2456725.5,68,,4.0,Campfire,,,,0.25,A,35.685553,-101.407755,14.0,MISSING/NOT SPECIFIED,TX,Hutchinson,233,Hutchinson
2014,2456906.5,249,,4.0,Campfire,,,,1.0,B,32.56303,-96.322632,14.0,MISSING/NOT SPECIFIED,TX,Kaufman,257,Kaufman
2014,2456682.5,25,,4.0,Campfire,,,,1.0,B,32.4793461,-96.2457789,14.0,MISSING/NOT SPECIFIED,TX,Kaufman,257,Kaufman
2014,2456679.5,22,,4.0,Campfire,,,,0.1,A,33.827464,-95.627441,14.0,MISSING/NOT SPECIFIED,TX,Lamar,277,Lamar
2014,2456956.5,299,,4.0,Campfire,,,,0.25,A,31.522055,-96.82354,14.0,MISSING/NOT SPECIFIED,TX,McLennan,309,McLennan
2014,2456660.5,3,,4.0,Campfire,,,,1.0,B,31.534838,-97.283421,14.0,MISSING/NOT SPECIFIED,TX,McLennan,309,McLennan
2014,2456672.5,15,,4.0,Campfire,,,,1.0,B,31.548297,-97.269688,14.0,MISSING/NOT SPECIFIED,TX,McLennan,309,McLennan
2014,2456703.5,46,,4.0,Campfire,,,,0.75,B,31.598607,-97.321186,14.0,MISSING/NOT SPECIFIED,TX,McLennan,309,McLennan
2014,2456705.5,48,,4.0,Campfire,,,,25.0,C,33.876454,-97.93503,14.0,MISSING/NOT SPECIFIED,TX,Montague,337,Montague
2014,2456990.5,333,,4.0,Campfire,,,,5.0,B,33.795136,-97.719878,14.0,MISSING/NOT SPECIFIED,TX,Montague,337,Montague
2014,2456705.5,48,,4.0,Campfire,,,,0.1,A,33.876698,-97.934189,14.0,MISSING/NOT SPECIFIED,TX,Montague,337,Montague
2014,2456751.5,94,,4.0,Campfire,,,,2.0,B,33.877268,-97.941055,14.0,MISSING/NOT SPECIFIED,TX,Montague,337,Montague
2014,2456681.5,24,,4.0,Campfire,,,,1.0,B,31.998574,-96.142658,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro
2014,2456913.5,256,,4.0,Campfire,,,,4.0,B,31.996712,-96.285183,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro
2014,2456913.5,256,,4.0,Campfire,,,,4.0,B,31.995923,-96.286411,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro
2014,2456934.5,277,,4.0,Campfire,,,,5.0,B,32.677348,-98.266311,14.0,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto
2014,2456675.5,18,,4.0,Campfire,,,,1.0,B,32.15581,-94.306788,14.0,MISSING/NOT SPECIFIED,TX,Panola,365,Panola
2014,2456757.5,100,,4.0,Campfire,,,,4.0,B,34.748916,-101.7053744,14.0,MISSING/NOT SPECIFIED,TX,Randall,381,Randall
2014,2456677.5,20,,4.0,Campfire,,,,0.1,A,32.876109,-96.43075899,14.0,MISSING/NOT SPECIFIED,TX,Rockwall,397,Rockwall
2014,2456990.5,333,,4.0,Campfire,,,,6.5,B,31.966738,-94.671249,14.0,MISSING/NOT SPECIFIED,TX,Rusk,401,Rusk
2014,2456962.5,305,,4.0,Campfire,,,,0.5,B,30.357771,-95.188379,14.0,MISSING/NOT SPECIFIED,TX,San Jacinto,407,San Jacinto
2014,2456677.5,20,,4.0,Campfire,,,,0.1,A,32.2423076,-95.1397266,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456847.5,190,,4.0,Campfire,,,,0.5,B,32.185175,-95.365405,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456849.5,192,,4.0,Campfire,,,,0.5,B,32.227347,-95.382164,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456705.5,48,,4.0,Campfire,,,,3.0,B,32.399418,-95.3088439,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456730.5,73,,4.0,Campfire,,,,5.0,B,32.4837493,-95.226566,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456740.5,83,,4.0,Campfire,,,,0.5,B,32.4344642,-95.306495,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456746.5,89,,4.0,Campfire,,,,2.0,B,32.483709,-95.15764999,14.0,MISSING/NOT SPECIFIED,TX,Smith,423,Smith
2014,2456710.5,53,,4.0,Campfire,,,,0.25,A,32.756283,-98.915011,14.0,MISSING/NOT SPECIFIED,TX,Stephens,429,Stephens
2014,2456740.5,83,,4.0,Campfire,,,,0.1,A,32.87189,-97.4321219,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2014,2456766.5,109,,4.0,Campfire,,,,0.1,A,32.7143098,-97.4394416,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2014,2456828.5,171,,4.0,Campfire,,,,0.1,A,32.7407309,-97.2746985,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2014,2456973.5,316,,4.0,Campfire,,,,0.01,A,32.8760216,-97.326405,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2014,2457008.5,351,,4.0,Campfire,,,,0.01,A,32.732942,-97.2795327,14.0,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant
2014,2456800.5,143,,4.0,Campfire,,,,1.0,B,32.3705969,-99.7127578,14.0,MISSING/NOT SPECIFIED,TX,Taylor,441,Taylor
2014,2456987.5,330,,4.0,Campfire,,,,1.0,B,33.233094,-94.908485,14.0,MISSING/NOT SPECIFIED,TX,Titus,449,Titus
2014,2456738.5,81,,4.0,Campfire,,,,1.0,B,31.330252,-100.64028,14.0,MISSING/NOT SPECIFIED,TX,Tom Green,451,Tom Green
2014,2456717.5,60,,4.0,Campfire,,,,1.0,B,31.5374035,-100.4787532,14.0,MISSING/NOT SPECIFIED,TX,Tom Green,451,Tom Green
2014,2456870.5,213,,4.0,Campfire,,,,0.5,B,30.34176,-98.14314,14.0,MISSING/NOT SPECIFIED,TX,Travis,453,Travis
2014,2456672.5,15,,4.0,Campfire,,,,0.25,A,30.9079671,-94.4290207,14.0,MISSING/NOT SPECIFIED,TX,Tyler,457,Tyler
2014,2456739.5,82,,4.0,Campfire,,,,0.01,A,33.8739218,-98.4888765,14.0,MISSING/NOT SPECIFIED,TX,Wichita,485,Wichita
2014,2456776.5,119,,4.0,Campfire,,,,1.0,B,30.641945,-97.79159399,14.0,MISSING/NOT SPECIFIED,TX,Williamson,491,Williamson
2014,2456660.5,3,,4.0,Campfire,,,,0.75,B,29.262453,-98.198512,14.0,MISSING/NOT SPECIFIED,TX,Wilson,493,Wilson
2014,2456675.5,18,,4.0,Campfire,,,,0.01,A,29.25173,-98.233668,14.0,MISSING/NOT SPECIFIED,TX,Wilson,493,Wilson
2014,2456887.5,230,,4.0,Campfire,,,,15.0,C,33.128676,-98.931735,14.0,MISSING/NOT SPECIFIED,TX,Young,503,Young
2014,2456686.5,29,,4.0,Campfire,,,,2.0,B,27.197064,-99.422434,14.0,MISSING/NOT SPECIFIED,TX,Zapata,505,Zapata
2015,2457109.5,87,2058,4.0,Campfire,,,,1.0,B,33.36611111,-97.66583333,8.0,PRIVATE,TX,497,497,Wise
2015,2457312.5,290,1430,4.0,Campfire,,,,2.0,B,33.34194444,-97.59833333,5.0,USFS,TX,497,497,Wise
2015,2457313.5,291,1230,4.0,Campfire,2457313.5,291,1400,0.25,A,30.5325,-95.62444444,5.0,USFS,TX,339,339,Montgomery
2015,2457312.5,290,1600,4.0,Campfire,2457312.5,290,1800,0.49,B,30.47444444,-95.66666667,5.0,USFS,TX,339,339,Montgomery
2015,2457310.5,288,2000,4.0,Campfire,2457311.5,289,1100,0.1,A,30.55333333,-95.15083333,5.0,USFS,TX,407,407,San Jacinto
2015,2457257.5,235,2030,4.0,Campfire,2457257.5,235,2045,0.1,A,29.4758,-101.0156,3.0,NPS,TX,,,
2015,2457364.5,342,1740,4.0,Campfire,2457368.5,346,1900,21.0,C,31.89239,-104.85281,3.0,NPS,TX,,,
2015,2457220.5,198,1400,4.0,Campfire,2457220.5,198,1600,1.0,B,32.67389,-94.18383,8.0,PRIVATE,TX,Harrison,203,Harrison
2015,2457244.5,222,1600,4.0,Campfire,2457244.5,222,1700,0.3,B,30.58674,-97.98395,8.0,PRIVATE,TX,Travis,453,Travis
2015,2457234.5,212,1745,4.0,Campfire,2457234.5,212,2200,52.1,C,30.5275,-98.373056,8.0,PRIVATE,TX,Llano,299,Llano
2015,2457232.5,210,1300,4.0,Campfire,2457236.5,214,1800,10.7,C,30.718487,-98.34563,8.0,PRIVATE,TX,Burnet,053,Burnet
2015,2457060.5,38,1539,4.0,Campfire,2457060.5,38,1709,1.0,B,31.79466667,-94.58285,8.0,PRIVATE,TX,Nacogdoches,347,Nacogdoches
2015,2457110.5,88,1715,4.0,Campfire,2457114.5,92,1037,23.0,C,30.18416667,-99.7935,8.0,PRIVATE,TX,Edwards,137,Edwards
2015,2457244.5,222,1535,4.0,Campfire,2457244.5,222,1829,35.0,C,33.3151,-95.74558333,8.0,PRIVATE,TX,Delta,119,Delta
2015,2457253.5,231,1252,4.0,Campfire,2457253.5,231,1343,1.0,B,31.59518333,-94.83831667,8.0,PRIVATE,TX,Nacogdoches,347,Nacogdoches
2015,2457277.5,255,1719,4.0,Campfire,2457277.5,255,1908,3.0,B,32.59726667,-94.94076667,8.0,PRIVATE,TX,Upshur,459,Upshur
2015,2457283.5,261,1502,4.0,Campfire,2457285.5,263,1402,165.0,D,30.41781667,-101.0395333,14.0,MISSING/NOT SPECIFIED,TX,Crockett,105,Crockett
2015,2457291.5,269,1557,4.0,Campfire,2457291.5,269,1759,1.0,B,32.49838333,-94.72433333,8.0,PRIVATE,TX,Gregg,183,Gregg
2015,2457291.5,269,1642,4.0,Campfire,2457291.5,269,1902,2.0,B,31.21031667,-93.85431667,14.0,MISSING/NOT SPECIFIED,TX,Sabine,403,Sabine
2015,2457291.5,269,1635,4.0,Campfire,2457291.5,269,2032,20.0,C,32.5435,-95.68638333,8.0,PRIVATE,TX,Van Zandt,467,Van Zandt
2015,2457305.5,283,,4.0,Campfire,2457305.5,283,1000,1.0,B,33.11133333,-94.39433333,14.0,MISSING/NOT SPECIFIED,TX,Cass,067,Cass
2015,2457305.5,283,1308,4.0,Campfire,2457305.5,283,1421,3.8,B,30.93468333,-94.77575,14.0,MISSING/NOT SPECIFIED,TX,Polk,373,Polk
2015,2457306.5,284,1727,4.0,Campfire,2457306.5,284,1848,2.98,B,30.99215,-94.43488333,14.0,MISSING/NOT SPECIFIED,TX,Tyler,457,Tyler
2015,2457308.5,286,1445,4.0,Campfire,2457308.5,286,1717,1.0,B,30.66386667,-95.00768333,14.0,MISSING/NOT SPECIFIED,TX,Polk,373,Polk
2015,2457306.5,284,1445,4.0,Campfire,2457308.5,286,,153.7,D,32.19271667,-97.81988333,14.0,MISSING/NOT SPECIFIED,TX,Somervell,425,Somervell
2015,2457313.5,291,1352,4.0,Campfire,2457314.5,292,1524,350.0,E,30.3805,-101.4075,14.0,MISSING/NOT SPECIFIED,TX,Crockett,105,Crockett
2015,2457040.5,18,,4.0,Campfire,,,,0.1,A,32.3122,-102.5174,8.0,PRIVATE,TX,Andrews,003,Andrews
2015,2457242.5,220,,4.0,Campfire,,,,1.0,B,33.442042,-98.793697,14.0,MISSING/NOT SPECIFIED,TX,Archer,009,Archer
2015,2457300.5,278,,4.0,Campfire,,,,1.0,B,33.5977682,-98.657732,14.0,MISSING/NOT SPECIFIED,TX,Archer,009,Archer
2015,2457256.5,234,,4.0,Campfire,,,,3.0,B,33.807181,-98.559937,14.0,MISSING/NOT SPECIFIED,TX,Archer,009,Archer
2015,2457340.5,318,,4.0,Campfire,,,,0.25,A,29.012872,-98.576803,14.0,MISSING/NOT SPECIFIED,TX,Atascosa,013,Atascosa
2015,2457271.5,249,,4.0,Campfire,,,,2.0,B,31.020051,-97.653283,8.0,PRIVATE,TX,Bell,027,Bell
2015,2457051.5,29,,4.0,Campfire,,,,0.01,A,31.108213,-97.789993,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
2015,2457064.5,42,,4.0,Campfire,,,,0.2,A,30.997623,-97.660217,14.0,MISSING/NOT SPECIFIED,TX,Bell,027,Bell
