Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2004/2005,2004-08-07 00:00:00,B1,Belgium,Jupiler League,,St Truiden,Bergen,0,0,D,0,0,D,,,,1.83,3.25,3.75,1.8,3.25,3.75,2.0,3.35,3.2
2004/2005,2004-08-07 00:00:00,E3,England,League 2,D Drysdale,Rushden & D,Kidderminster,0,0,D,0,0,D,,,,1.9,3.25,3.75,1.83,3.4,3.5,1.85,3.3,3.75
2004/2005,2004-08-07 00:00:00,SC0,Scotland,Premier League,S Douga,Aberdeen,Rangers,0,0,D,0,0,D,,,,7.5,4.0,1.4,7.0,3.75,1.4,6.5,3.75,1.45
2004/2005,2004-08-07 00:00:00,F1,France,Le Championnat,,Toulouse,Lens,0,0,D,0,0,D,,,,2.37,3.0,2.75,2.4,3.2,2.625,2.4,3.05,2.7
2004/2005,2004-08-07 00:00:00,E1,England,Championship,M Ryan,Leicester,West Ham,0,0,D,0,0,D,,,,2.2,3.2,3.0,2.2,3.25,2.75,2.1,3.2,3.1
2004/2005,2004-08-07 00:00:00,E1,England,Championship,I Williamson,Plymouth,Millwall,0,0,D,0,0,D,,,,2.3,3.25,2.8,2.25,3.2,2.75,2.5,3.2,2.5
2003/2004,2004-06-12 00:00:00,I2,Italy,Serie B,,Napoli,Albinoleffe,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-06-12 00:00:00,I2,Italy,Serie B,,Atalanta,Salernitana,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-06-05 00:00:00,I2,Italy,Serie B,,Salernitana,Vicenza,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-06-05 00:00:00,I2,Italy,Serie B,,Triestina,Catania,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-05-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Vallecano,0,0,D,0,0,D,,,,1.9,3.0,3.75,,,,,,
2003/2004,2004-05-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Salamanca,Poli Ejido,0,0,D,0,0,D,,,,2.1,2.62,3.75,,,,,,
2003/2004,2004-05-16 00:00:00,G1,Greece,Ethniki Katigoria,,,,0,0,D,0,0,D,,,,,,,1.83,3.75,3.0,,,
2003/2004,2004-05-16 00:00:00,I1,Italy,Serie A,,Sampdoria,Roma,0,0,D,0,0,D,,,,,,,1.8,3.25,3.75,,,
2003/2004,2004-05-12 00:00:00,F1,France,Le Championnat,,Nantes,Guingamp,0,0,D,0,0,D,,,,1.66,3.4,4.33,1.67,3.25,4.5,,,
2003/2004,2004-05-12 00:00:00,F1,France,Le Championnat,,Rennes,Metz,0,0,D,0,0,D,,,,2.25,3.2,2.75,1.91,3.2,3.5,,,
2003/2004,2004-05-12 00:00:00,F1,France,Le Championnat,,Strasbourg,Monaco,0,0,D,0,0,D,,,,3.4,3.25,1.9,3.5,3.2,1.91,,,
2003/2004,2004-05-09 00:00:00,E1,England,Championship,G Cain,Stoke,Gillingham,0,0,D,0,0,D,,,,2.37,3.4,2.5,2.2,3.25,2.75,,,
2003/2004,2004-05-09 00:00:00,P1,Portugal,Liga I,,Benfica,Leiria,0,0,D,0,0,D,,,,1.28,4.5,8.0,,,,,,
2003/2004,2004-05-09 00:00:00,N1,Netherlands,Eredivisie,,Zwolle,Willem II,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-05-08 00:00:00,E3,England,League 2,S Tanner,Swansea,York,0,0,D,0,0,D,,,,1.57,3.4,5.5,1.57,3.5,5.0,,,
2003/2004,2004-05-08 00:00:00,SC1,Scotland,Division 1,,Falkirk,Ayr,0,0,D,0,0,D,,,,1.66,3.6,4.0,1.73,3.5,3.75,,,
2003/2004,2004-05-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Recreativo,Levante,0,0,D,0,0,D,,,,2.37,2.7,3.0,,,,,,
2003/2004,2004-05-02 00:00:00,G1,Greece,Ethniki Katigoria,,,,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-05-01 00:00:00,F1,France,Le Championnat,,Ajaccio,Guingamp,0,0,D,0,0,D,,,,2.2,3.0,3.0,2.1,3.0,3.2,,,
2003/2004,2004-05-01 00:00:00,SC1,Scotland,Division 1,,Inverness C,Falkirk,0,0,D,0,0,D,,,,1.5,3.6,5.5,1.62,3.5,4.5,,,
2003/2004,2004-05-01 00:00:00,E2,England,League 1,P Taylor,Bournemouth,Stockport,0,0,D,0,0,D,,,,2.2,3.5,2.8,2.25,3.2,2.75,,,
2003/2004,2004-05-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Alaves,Poli Ejido,0,0,D,0,0,D,,,,1.57,3.25,5.5,,,,,,
2003/2004,2004-05-01 00:00:00,E3,England,League 2,A Penn,Boston,Doncaster,0,0,D,0,0,D,,,,2.75,3.4,2.25,2.75,3.2,2.25,,,
2003/2004,2004-05-01 00:00:00,E0,England,Premier League,G Poll,Arsenal,Birmingham,0,0,D,0,0,D,,,,1.36,4.33,9.0,1.33,3.75,9.0,,,
2003/2004,2004-04-25 00:00:00,I1,Italy,Serie A,,Inter,Lazio,0,0,D,0,0,D,,,,2.1,3.0,3.2,2.1,3.2,3.0,,,
2003/2004,2004-04-25 00:00:00,I1,Italy,Serie A,,Udinese,Milan,0,0,D,0,0,D,,,,,,,3.4,2.62,2.25,,,
2003/2004,2004-04-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Getafe,0,0,D,0,0,D,,,,2.5,2.6,2.9,,,,,,
2003/2004,2004-04-25 00:00:00,N1,Netherlands,Eredivisie,,Nijmegen,Ajax,0,0,D,0,0,D,,,,4.5,3.5,1.61,,,,,,
2003/2004,2004-04-25 00:00:00,D1,Germany,Bundesliga 1,,Bochum,Werder Bremen,0,0,D,0,0,D,,,,2.6,3.2,2.4,2.75,3.0,2.38,,,
2003/2004,2004-04-24 00:00:00,B1,Belgium,Jupiler League,,Bergen,Westerlo,0,0,D,0,0,D,,,,2.25,3.0,2.87,,,,,,
2003/2004,2004-04-24 00:00:00,E2,England,League 1,R Beeby,Bristol City,Brighton,0,0,D,0,0,D,,,,1.83,3.5,3.75,1.73,3.2,4.33,,,
2003/2004,2004-04-24 00:00:00,SC1,Scotland,Division 1,,Ross County,Clyde,0,0,D,0,0,D,,,,3.0,3.4,2.0,2.75,3.5,2.1,,,
2003/2004,2004-04-24 00:00:00,I2,Italy,Serie B,,Como,Triestina,0,0,D,0,0,D,,,,3.4,2.8,2.1,,,,,,
2003/2004,2004-04-24 00:00:00,I2,Italy,Serie B,,Napoli,Atalanta,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-04-24 00:00:00,E1,England,Championship,P Crossley,Wigan,Sunderland,0,0,D,0,0,D,,,,2.25,3.3,3.0,2.2,3.2,2.8,,,
2003/2004,2004-04-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Leganes,Tenerife,0,0,D,0,0,D,,,,2.3,2.5,3.4,,,,,,
2003/2004,2004-04-24 00:00:00,E3,England,League 2,P Danson,Hull,Huddersfield,0,0,D,0,0,D,,,,1.9,3.4,3.6,1.83,3.2,3.75,,,
2003/2004,2004-04-24 00:00:00,E3,England,League 2,R Pearson,Bury,Bristol Rvs,0,0,D,0,0,D,,,,2.2,3.4,2.87,2.0,3.2,3.2,,,
2003/2004,2004-04-24 00:00:00,N1,Netherlands,Eredivisie,,Heerenveen,Vitesse,0,0,D,0,0,D,,,,1.61,3.5,4.5,,,,,,
2003/2004,2004-04-18 00:00:00,E0,England,Premier League,B Knight,Aston Villa,Newcastle,0,0,D,0,0,D,,,,2.375,3.25,2.875,2.2,3.25,2.75,,,
2003/2004,2004-04-18 00:00:00,D1,Germany,Bundesliga 1,,Werder Bremen,Hannover,0,0,D,0,0,D,,,,1.364,4.0,7.5,1.36,3.75,8.0,,,
2003/2004,2004-04-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Getafe,Xerez,0,0,D,0,0,D,,,,1.909,2.7,4.333,,,,,,
2003/2004,2004-04-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga B,Poli Ejido,0,0,D,0,0,D,,,,2.25,2.6,3.4,,,,,,
2003/2004,2004-04-18 00:00:00,I1,Italy,Serie A,,Chievo,Reggina,0,0,D,0,0,D,,,,2.1,2.375,4.5,2.25,2.0,5.5,,,
2003/2004,2004-04-18 00:00:00,P1,Portugal,Liga I,,Beira Mar,Porto,0,0,D,0,0,D,,,,4.333,3.4,1.6669999999999998,,,,,,
2003/2004,2004-04-17 00:00:00,I2,Italy,Serie B,,Ternana,Napoli,0,0,D,0,0,D,,,,,,,1.8,2.38,6.0,,,
2003/2004,2004-04-17 00:00:00,I2,Italy,Serie B,,Ascoli,Piacenza,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-04-17 00:00:00,P1,Portugal,Liga I,,Est Amadora,Leiria,0,0,D,0,0,D,,,,2.75,3.2,2.25,,,,,,
2003/2004,2004-04-17 00:00:00,E3,England,League 2,J P Robinson,Cambridge,Kidderminster,0,0,D,0,0,D,,,,2.25,3.25,2.875,2.2,3.25,2.75,,,
2003/2004,2004-04-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Cadiz,Cordoba,0,0,D,0,0,D,,,,1.909,2.7,4.333,,,,,,
2003/2004,2004-04-14 00:00:00,P1,Portugal,Liga I,,Nacional,Porto,0,0,D,0,0,D,,,,3.4,3.25,1.9,,,,,,
2003/2004,2004-04-12 00:00:00,E3,England,League 2,A Kaye,Mansfield,Bristol Rvs,0,0,D,0,0,D,,,,1.7269999999999999,3.4,4.5,1.6669999999999998,3.4,4.333,,,
2003/2004,2004-04-12 00:00:00,E2,England,League 1,L Cable,Brighton,Rushden & D,0,0,D,0,0,D,,,,1.4,4.0,7.5,1.3330000000000002,4.333,7.0,,,
2003/2004,2004-04-12 00:00:00,E2,England,League 1,M Pike,Notts County,Sheffield Weds,0,0,D,0,0,D,,,,2.3,3.4,2.7,2.1,3.4,2.875,,,
2003/2004,2004-04-10 00:00:00,I1,Italy,Serie A,,Siena,Sampdoria,0,0,D,0,0,D,,,,2.25,2.8,3.2,2.375,2.75,3.0,,,
2003/2004,2004-04-10 00:00:00,E1,England,Championship,J P Robinson,West Ham,Derby,0,0,D,0,0,D,,,,1.5330000000000001,3.6,6.5,1.444,3.6,6.5,,,
2003/2004,2004-04-10 00:00:00,E1,England,Championship,M Cowburn,Nott'm Forest,Stoke,0,0,D,0,0,D,,,,2.0,3.25,3.4,2.1,3.2,3.0,,,
2003/2004,2004-04-10 00:00:00,E3,England,League 2,L Probert,Yeovil,Cheltenham,0,0,D,0,0,D,,,,1.6669999999999998,3.6,4.5,1.615,3.5,4.5,,,
2003/2004,2004-04-10 00:00:00,I1,Italy,Serie A,,Brescia,Modena,0,0,D,0,0,D,,,,1.8330000000000002,2.875,4.5,1.8,2.875,4.5,,,
2003/2004,2004-04-10 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Sevilla,0,0,D,0,0,D,,,,2.2,3.25,3.2,2.1,3.2,3.0,,,
2003/2004,2004-04-10 00:00:00,F1,France,Le Championnat,,Ajaccio,Montpellier,0,0,D,0,0,D,,,,1.909,3.25,3.5,1.8,3.25,3.75,,,
2003/2004,2004-04-10 00:00:00,F1,France,Le Championnat,,Lens,Monaco,0,0,D,0,0,D,,,,2.7,3.2,2.3,2.5,3.25,2.4,,,
2003/2004,2004-04-10 00:00:00,I2,Italy,Serie B,,Verona,Messina,0,0,D,0,0,D,,,,3.1,2.5,2.5,2.9,2.5,2.6,,,
2003/2004,2004-04-09 00:00:00,E3,England,League 2,K Wright,Oxford,Boston,0,0,D,0,0,D,,,,1.6669999999999998,3.6,4.5,1.6669999999999998,3.4,4.333,,,
2003/2004,2004-04-07 00:00:00,I2,Italy,Serie B,,Salernitana,Piacenza,0,0,D,0,0,D,,,,2.625,2.5,2.9,2.6,2.5,2.9,,,
2003/2004,2004-04-07 00:00:00,E1,England,Championship,Mick Fletcher,Millwall,Cardiff,0,0,D,0,0,D,,,,1.8330000000000002,3.5,3.75,1.8,3.25,3.75,,,
2003/2004,2004-04-06 00:00:00,E2,England,League 1,J P Robinson,Tranmere,QPR,0,0,D,0,0,D,,,,2.5,3.3,2.5,2.25,3.2,2.75,,,
2003/2004,2004-04-04 00:00:00,I2,Italy,Serie B,,Salernitana,Napoli,0,0,D,0,0,D,,,,2.6,2.6,2.8,2.75,2.5,2.75,,,
2003/2004,2004-04-04 00:00:00,T1,Turkey,Futbol Ligi 1,,Elazigspor,Malatyaspor,0,0,D,0,0,D,,,,1.615,3.6,4.333,2.0,3.2,3.2,,,
2003/2004,2004-04-04 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Celta,0,0,D,0,0,D,,,,1.8,3.25,4.0,1.7269999999999999,3.2,4.333,,,
2003/2004,2004-04-04 00:00:00,G1,Greece,Ethniki Katigoria,,,,0,0,D,0,0,D,,,,,,,,,,,,
2003/2004,2004-04-04 00:00:00,P1,Portugal,Liga I,,Beira Mar,Academica,0,0,D,0,0,D,,,,2.0,3.2,3.2,,,,,,
2003/2004,2004-04-03 00:00:00,D1,Germany,Bundesliga 1,,M'gladbach,Leverkusen,0,0,D,0,0,D,,,,2.625,3.2,2.375,2.5,3.2,2.5,,,
2003/2004,2004-04-03 00:00:00,SC1,Scotland,Division 1,,St Mirren,Inverness C,0,0,D,0,0,D,,,,3.0,3.4,2.0,2.75,3.25,2.2,,,
2003/2004,2004-04-03 00:00:00,I2,Italy,Serie B,,Torino,Venezia,0,0,D,0,0,D,,,,1.7269999999999999,2.875,5.0,1.6669999999999998,2.75,6.0,,,
2003/2004,2004-04-03 00:00:00,F1,France,Le Championnat,,Toulouse,Sochaux,0,0,D,0,0,D,,,,2.625,3.0,2.5,2.5,3.25,2.4,,,
2003/2004,2004-04-03 00:00:00,E0,England,Premier League,M Riley,Fulham,Birmingham,0,0,D,0,0,D,,,,2.25,3.2,3.1,2.0,3.2,3.2,,,
2003/2004,2004-04-03 00:00:00,I2,Italy,Serie B,,Piacenza,Albinoleffe,0,0,D,0,0,D,,,,1.5330000000000001,3.0,7.0,1.5330000000000001,3.0,7.0,,,
2003/2004,2004-04-03 00:00:00,B1,Belgium,Jupiler League,,Anderlecht,Mouscron,0,0,D,0,0,D,,,,1.4,3.75,7.0,,,,,,
2003/2004,2004-04-03 00:00:00,E1,England,Championship,C Webster,Crewe,Rotherham,0,0,D,0,0,D,,,,1.909,3.25,3.75,2.1,3.2,3.0,,,
2003/2004,2004-04-03 00:00:00,SP1,Spain,La Liga Primera Division,,Barcelona,Villarreal,0,0,D,0,0,D,,,,1.5,3.75,7.0,1.4,3.75,7.0,,,
2003/2004,2004-03-30 00:00:00,E3,England,League 2,P Danson,Macclesfield,Lincoln,0,0,D,0,0,D,,,,2.8,3.25,2.3,2.5,3.25,2.4,,,
2003/2004,2004-03-30 00:00:00,E2,England,League 1,C Boyeson,Blackpool,Colchester,0,0,D,0,0,D,,,,2.0,3.4,3.25,1.83,3.2,3.75,,,
2003/2004,2004-03-28 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Ath Madrid,0,0,D,0,0,D,,,,2.25,3.25,2.75,2.2,3.2,2.8,,,
2003/2004,2004-03-28 00:00:00,I2,Italy,Serie B,,Atalanta,Palermo,0,0,D,0,0,D,,,,2.5,2.5,3.2,2.5,2.375,3.2,,,
2003/2004,2004-03-28 00:00:00,E0,England,Premier League,P Dowd,Leicester,Liverpool,0,0,D,0,0,D,,,,3.4,3.25,2.1,3.75,3.25,1.8,,,
2003/2004,2004-03-27 00:00:00,I2,Italy,Serie B,,Ascoli,Torino,0,0,D,0,0,D,,,,2.4,2.5,3.3,2.375,2.4,3.4,,,
2003/2004,2004-03-27 00:00:00,SC1,Scotland,Division 1,,Queen of Sth,Ayr,0,0,D,0,0,D,,,,1.6669999999999998,3.6,4.0,1.571,3.5,5.0,,,
2003/2004,2004-03-27 00:00:00,I2,Italy,Serie B,,Verona,Salernitana,0,0,D,0,0,D,,,,1.8330000000000002,2.625,5.0,1.8,2.625,5.0,,,
2003/2004,2004-03-27 00:00:00,I2,Italy,Serie B,,Triestina,Piacenza,0,0,D,0,0,D,,,,2.3,2.4,3.5,2.25,2.4,3.6,,,
2003/2004,2004-03-27 00:00:00,E0,England,Premier League,J Winter,Man City,Fulham,0,0,D,0,0,D,,,,2.0,3.4,3.5,2.1,3.2,3.0,,,
2003/2004,2004-03-27 00:00:00,E2,England,League 1,D Crick,Colchester,Peterboro,0,0,D,0,0,D,,,,2.0,3.4,3.25,2.1,3.2,3.0,,,
2003/2004,2004-03-27 00:00:00,E2,England,League 1,P Taylor,Plymouth,Wrexham,0,0,D,0,0,D,,,,1.571,3.6,5.5,1.5,3.4,6.0,,,
2003/2004,2004-03-27 00:00:00,E3,England,League 2,T Parkes,Oxford,Doncaster,0,0,D,0,0,D,,,,2.375,3.25,2.7,2.375,3.2,2.6,,,
2003/2004,2004-03-22 00:00:00,I2,Italy,Serie B,,Albinoleffe,Triestina,0,0,D,0,0,D,,,,2.37,2.5,3.25,2.5,2.5,3.0,,,
2003/2004,2004-03-22 00:00:00,P1,Portugal,Liga I,,Moreirense,Belenenses,0,0,D,0,0,D,,,,1.7269999999999999,3.2,4.333,,,,,,
2003/2004,2004-03-21 00:00:00,N1,Netherlands,Eredivisie,,Roosendaal,Den Haag,0,0,D,0,0,D,,,,1.7269999999999999,3.4,4.0,,,,,,
2003/2004,2004-03-21 00:00:00,T1,Turkey,Futbol Ligi 1,,Istanbulspor,Malatyaspor,0,0,D,0,0,D,,,,2.2,3.25,2.75,2.1,3.2,3.0,,,
2003/2004,2004-03-21 00:00:00,I2,Italy,Serie B,,Piacenza,Catania,0,0,D,0,0,D,,,,1.66,2.8,6.0,1.7,2.75,5.5,,,
2003/2004,2004-03-21 00:00:00,I2,Italy,Serie B,,Venezia,Treviso,0,0,D,0,0,D,,,,2.0,2.5,4.5,2.0,2.4,4.5,,,
2003/2004,2004-03-21 00:00:00,I2,Italy,Serie B,,Cagliari,Vicenza,0,0,D,0,0,D,,,,1.9,2.5,5.0,1.8,2.5,5.5,,,
2003/2004,2004-03-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Eibar,Poli Ejido,0,0,D,0,0,D,,,,1.9,2.62,4.5,,,,,,
2003/2004,2004-03-20 00:00:00,I1,Italy,Serie A,,Udinese,Juventus,0,0,D,0,0,D,,,,3.25,3.0,2.3,3.2,2.8,2.2,,,
2003/2004,2004-03-20 00:00:00,E2,England,League 1,M Clattenburg,Peterboro,Tranmere,0,0,D,0,0,D,,,,2.0,3.4,3.25,2.0,3.4,3.0,,,
2003/2004,2004-03-20 00:00:00,E2,England,League 1,A Leake,Barnsley,Port Vale,0,0,D,0,0,D,,,,2.2,3.2,3.0,2.2,3.2,2.8,,,
2003/2004,2004-03-20 00:00:00,G1,Greece,Ethniki Katigoria,,,,0,0,D,0,0,D,,,,,,,2.3,3.0,2.75,,,
2003/2004,2004-03-20 00:00:00,F1,France,Le Championnat,,Bastia,Le Mans,0,0,D,0,0,D,,,,1.6669999999999998,3.2,5.0,1.6669999999999998,3.25,4.5,,,
2003/2004,2004-03-19 00:00:00,N1,Netherlands,Eredivisie,,Groningen,Heerenveen,0,0,D,0,0,D,,,,2.75,3.25,2.2,,,,,,
2003/2004,2004-03-19 00:00:00,F1,France,Le Championnat,,Toulouse,Guingamp,0,0,D,0,0,D,,,,2.0,3.0,3.5,1.909,3.0,3.75,,,
2003/2004,2004-03-18 00:00:00,I2,Italy,Serie B,,Ternana,Como,0,0,D,0,0,D,,,,1.8,2.5,6.0,1.83,2.4,6.0,,,
2003/2004,2004-03-14 00:00:00,I1,Italy,Serie A,,Inter,Chievo,0,0,D,0,0,D,,,,1.6669999999999998,3.4,5.5,1.615,3.25,5.0,,,
2003/2004,2004-03-14 00:00:00,I1,Italy,Serie A,,Reggina,Roma,0,0,D,0,0,D,,,,5.0,3.4,1.615,5.5,2.875,1.6669999999999998,,,
2003/2004,2004-03-14 00:00:00,I2,Italy,Serie B,,Pescara,Atalanta,0,0,D,0,0,D,,,,2.75,2.5,2.75,2.875,2.5,2.6,,,
2003/2004,2004-03-14 00:00:00,I2,Italy,Serie B,,Cagliari,Torino,0,0,D,0,0,D,,,,1.8330000000000002,2.7,4.75,1.8330000000000002,2.6,5.0,,,
2003/2004,2004-03-14 00:00:00,F1,France,Le Championnat,,Auxerre,Monaco,0,0,D,0,0,D,,,,2.5,3.2,2.5,2.375,3.2,2.6,,,
2003/2004,2004-03-14 00:00:00,B1,Belgium,Jupiler League,,Gent,Standard,0,0,D,0,0,D,,,,3.2,3.2,2.0,,,,,,
2003/2004,2004-03-14 00:00:00,B1,Belgium,Jupiler League,,Cercle Brugge,Genk,0,0,D,0,0,D,,,,3.0,3.25,2.1,,,,,,
2003/2004,2004-03-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Salamanca,Almeria,0,0,D,0,0,D,,,,1.909,2.625,4.5,,,,,,
2003/2004,2004-03-13 00:00:00,B1,Belgium,Jupiler League,,Beveren,Germinal,0,0,D,0,0,D,,,,2.1,3.2,3.0,,,,,,
2003/2004,2004-03-13 00:00:00,B1,Belgium,Jupiler League,,Antwerp,Bergen,0,0,D,0,0,D,,,,2.5,3.1,2.5,,,,,,
2003/2004,2004-03-13 00:00:00,I1,Italy,Serie A,,Empoli,Lecce,0,0,D,0,0,D,,,,2.2,3.0,3.1,2.2,3.0,3.0,,,
2003/2004,2004-03-13 00:00:00,E1,England,Championship,E Evans,Bradford,Wigan,0,0,D,0,0,D,,,,2.8,3.25,2.2,3.0,3.2,2.1,,,
2003/2004,2004-03-13 00:00:00,F1,France,Le Championnat,,Lens,Bastia,0,0,D,0,0,D,,,,1.7269999999999999,3.25,4.333,1.6669999999999998,3.25,4.5,,,
2003/2004,2004-03-13 00:00:00,SC1,Scotland,Division 1,,Clyde,Brechin,0,0,D,0,0,D,,,,1.364,4.5,6.0,1.4,4.0,6.0,,,
2003/2004,2004-03-13 00:00:00,E3,England,League 2,M Warren,York,Torquay,0,0,D,0,0,D,,,,3.0,3.25,2.1,3.0,3.2,2.1,,,
2003/2004,2004-03-13 00:00:00,E2,England,League 1,M Jones,Oldham,Colchester,0,0,D,0,0,D,,,,2.1,3.25,3.0,2.0,3.2,3.2,,,
2003/2004,2004-03-13 00:00:00,E1,England,Championship,P Robinson,Preston,Gillingham,0,0,D,0,0,D,,,,1.6669999999999998,3.4,4.5,1.615,3.5,4.5,,,
2003/2004,2004-03-13 00:00:00,E1,England,Championship,G Hegley,Reading,Stoke,0,0,D,0,0,D,,,,1.909,3.25,3.5,2.2,3.2,2.8,,,
2003/2004,2004-03-13 00:00:00,E3,England,League 2,A Kaye,Rochdale,Bury,0,0,D,0,0,D,,,,2.25,3.25,2.75,2.2,3.2,2.8,,,
2003/2004,2004-03-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Leganes,0,0,D,0,0,D,,,,2.1,2.6,3.75,,,,,,
2003/2004,2004-03-12 00:00:00,I2,Italy,Serie B,,Albinoleffe,Genoa,0,0,D,0,0,D,,,,2.2,2.625,3.4,2.3,2.5,3.3,,,
2003/2004,2004-03-08 00:00:00,I2,Italy,Serie B,,Ascoli,Bari,0,0,D,0,0,D,,,,1.9,2.62,4.5,2.1,2.62,3.6,,,
2003/2004,2004-03-08 00:00:00,P1,Portugal,Liga I,,Rio Ave,Sp Braga,0,0,D,0,0,D,,,,2.1,3.2,3.0,,,,,,
2003/2004,2004-03-07 00:00:00,B1,Belgium,Jupiler League,,Germinal,St Truiden,0,0,D,0,0,D,,,,2.0,3.2,3.2,,,,,,
2003/2004,2004-03-07 00:00:00,I1,Italy,Serie A,,Chievo,Empoli,0,0,D,0,0,D,,,,1.7269999999999999,3.2,4.5,1.8,3.0,4.333,,,
2003/2004,2004-03-07 00:00:00,I1,Italy,Serie A,,Lecce,Siena,0,0,D,0,0,D,,,,1.8,3.0,4.333,1.8330000000000002,3.0,4.0,,,
2003/2004,2004-03-07 00:00:00,N1,Netherlands,Eredivisie,,Volendam,Vitesse,0,0,D,0,0,D,,,,2.4,3.25,2.5,,,,,,
2003/2004,2004-03-06 00:00:00,E1,England,Championship,G Laws,West Ham,Walsall,0,0,D,0,0,D,,,,1.444,3.75,6.5,1.4,3.75,7.0,,,
2003/2004,2004-03-06 00:00:00,B1,Belgium,Jupiler League,,Lierse,Cercle Brugge,0,0,D,0,0,D,,,,1.909,3.2,3.5,,,,,,
2003/2004,2004-03-06 00:00:00,E2,England,League 1,N Miller,Notts County,Plymouth,0,0,D,0,0,D,,,,3.25,3.25,2.0,3.0,3.2,2.1,,,
2003/2004,2004-03-06 00:00:00,E2,England,League 1,A Mariner,Barnsley,Luton,0,0,D,0,0,D,,,,2.375,3.2,2.625,2.25,3.2,2.75,,,
2003/2004,2004-03-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga B,Recreativo,0,0,D,0,0,D,,,,2.75,2.45,2.75,,,,,,
2003/2004,2004-03-03 00:00:00,E3,England,League 2,G Salisbury,Oxford,York,0,0,D,0,0,D,,,,1.53,3.4,6.0,1.44,3.6,6.5,,,
2003/2004,2004-03-03 00:00:00,E1,England,Championship,M Clattenburg,Derby,Crewe,0,0,D,0,0,D,,,,2.1,3.25,3.0,1.83,3.4,3.5,,,
2003/2004,2004-03-02 00:00:00,E2,England,League 1,L Probert,Rushden & D,Blackpool,0,0,D,0,0,D,,,,2.0,3.25,3.25,2.2,3.25,2.75,,,
2003/2004,2004-03-02 00:00:00,E1,England,Championship,B Curson,Norwich,West Brom,0,0,D,0,0,D,,,,2.25,3.2,3.1,2.1,3.2,3.0,,,
2003/2004,2004-03-01 00:00:00,P1,Portugal,Liga I,,Sp Braga,Alverca,0,0,D,0,0,D,,,,1.6669999999999998,3.25,4.5,,,,,,
2003/2004,2004-02-29 00:00:00,F1,France,Le Championnat,,Nice,Marseille,0,0,D,0,0,D,,,,2.25,3.0,3.0,2.25,3.0,2.875,,,
2003/2004,2004-02-29 00:00:00,T1,Turkey,Futbol Ligi 1,,Ankaragucu,Malatyaspor,0,0,D,0,0,D,,,,2.0,3.2,3.2,2.1,3.2,3.0,,,
2003/2004,2004-02-28 00:00:00,D1,Germany,Bundesliga 1,,Stuttgart,Schalke 04,0,0,D,0,0,D,,,,2.0,3.25,3.25,2.1,3.2,3.0,,,
2003/2004,2004-02-28 00:00:00,E0,England,Premier League,J Winter,Leicester,Wolves,0,0,D,0,0,D,,,,2.2,3.25,3.2,2.1,3.2,3.0,,,
2003/2004,2004-02-25 00:00:00,E1,England,Championship,L Cable,Nott'm Forest,Gillingham,0,0,D,0,0,D,,,,2.0,3.25,3.25,1.91,3.2,3.5,,,
2003/2004,2004-02-22 00:00:00,P1,Portugal,Liga I,,Moreirense,Leiria,0,0,D,0,0,D,,,,1.7269999999999999,3.4,4.0,,,,,,
2003/2004,2004-02-22 00:00:00,T1,Turkey,Futbol Ligi 1,,Istanbulspor,Samsunspor,0,0,D,0,0,D,,,,2.5,3.1,2.5,2.4,3.25,2.5,,,
2003/2004,2004-02-22 00:00:00,B1,Belgium,Jupiler League,,Westerlo,Anderlecht,0,0,D,0,0,D,,,,4.333,3.4,1.6669999999999998,,,,,,
2003/2004,2004-02-21 00:00:00,E2,England,League 1,R Beeby,Barnsley,Wycombe,0,0,D,0,0,D,,,,1.571,3.4,5.5,1.571,3.25,5.5,,,
